method,run,epoch,stage,total_loss,data_thickness_group_loss,data_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_ht_loss,phys_maxmin_loss,phys_uniformity_def_loss,phys_mono_t_loss,phys_nonneg_h_loss,phys_nonneg_r_loss,train_thk_rmse,val_thk_rmse
PINN20260414,2,252,pretrain,0.12961769104003906,0.014084577560424805,0.02648651786148548,0.07150328159332275,0.023672601208090782,0.08394578844308853,124481.0625,0.0,0.6213923096656799,0.5347028374671936,0.0,0.0,136.6852494670694,504.31076108883497
PINN20260414,2,255,pretrain,0.13488775491714478,0.01474444754421711,0.026371851563453674,0.07985608279705048,0.02328985370695591,0.0836324542760849,144190.78125,3.1434438228607178,0.6350085735321045,0.524832546710968,0.0,0.0,136.57381246051528,521.3962924206501
PINN20260414,2,257,pretrain,0.12510070204734802,0.013562265783548355,0.026078088209033012,0.06706875562667847,0.023003971204161644,0.0824662521481514,128765.796875,0.6632504463195801,0.614772617816925,0.5448474884033203,0.0,0.0,131.89958301677834,510.0541944244749
PINN20260414,2,259,pretrain,0.12586887180805206,0.013677231967449188,0.026051759719848633,0.06868819892406464,0.022737976163625717,0.08208423107862473,115074.6640625,0.0,0.6010869741439819,0.5714897513389587,0.0,0.0,134.72234902986585,504.3885221235709
PINN20260414,2,261,pretrain,0.1257287710905075,0.013664488680660725,0.0259554386138916,0.06912703812122345,0.02248462289571762,0.0816597193479538,111994.390625,0.0,0.5957785844802856,0.5828403830528259,0.0,0.0,131.32748456863476,509.2482971252825
PINN20260414,2,263,pretrain,0.12187554687261581,0.013165008276700974,0.02572242170572281,0.06458202004432678,0.02224128134548664,0.08097374439239502,117108.6484375,0.21798309683799744,0.5956624746322632,0.5789210200309753,0.0,0.0,132.4489730754829,518.036979857616
PINN20260414,2,265,pretrain,0.12372022867202759,0.01341463252902031,0.02565588802099228,0.06771160662174225,0.022005263715982437,0.08070362359285355,118698.390625,0.7394548654556274,0.5960031747817993,0.583472728729248,0.0,0.0,130.91593647022123,515.9973352644372
PINN20260414,2,267,pretrain,0.1200646460056305,0.012948362156748772,0.025500833988189697,0.06333187967538834,0.02175554819405079,0.08002853393554688,107325.9375,0.0,0.5836085677146912,0.6040652990341187,0.0,0.0,130.70932535353015,509.34814346378056
PINN20260414,2,269,pretrain,0.12148059159517288,0.01315908320248127,0.025462601333856583,0.06581175327301025,0.021518930792808533,0.0797136127948761,101114.328125,0.0,0.5780032277107239,0.6216223835945129,0.0,0.0,130.21583645048707,510.3542887054051
PINN20260414,2,272,pretrain,0.11898379027843475,0.012843132019042969,0.025248292833566666,0.06332151591777802,0.021175827831029892,0.07895755767822266,98682.359375,0.0,0.5741958618164062,0.6326349377632141,0.0,0.0,129.89114282496325,510.75536891451276
PINN20260414,2,274,pretrain,0.11870342493057251,0.012820429168641567,0.025153424590826035,0.06350848078727722,0.020948737859725952,0.07855133712291718,95341.328125,0.0,0.5712687969207764,0.6434801816940308,0.0,0.0,128.76985587182273,513.9189503219355
PINN20260414,2,276,pretrain,0.11736956238746643,0.012654324062168598,0.02500535175204277,0.06229430437088013,0.020729273557662964,0.07808534055948257,96697.5234375,0.008943566121160984,0.5721763372421265,0.6447671055793762,0.0,0.0,128.96953370854683,518.520581799797
PINN20260414,2,278,pretrain,0.11730852723121643,0.012662261724472046,0.02490752935409546,0.06276886910200119,0.020511429756879807,0.07770869880914688,95500.28125,0.06295882165431976,0.5714849829673767,0.6515786051750183,0.0,0.0,128.23417604620852,517.1932665841658
PINN20260414,2,280,pretrain,0.11599346995353699,0.012510515749454498,0.024800099432468414,0.06151730194687843,0.020289193838834763,0.07723362743854523,89256.484375,0.0,0.5661491751670837,0.6666696667671204,0.0,0.0,128.05853458965552,513.9886307108359
PINN20260414,2,282,pretrain,0.11593124270439148,0.012524888850748539,0.024719005450606346,0.06195483356714249,0.020074618980288506,0.07685679942369461,85146.0625,0.0,0.5633803606033325,0.6790093183517456,0.0,0.0,127.67718616568702,514.9447482497516
PINN20260414,2,284,pretrain,0.11478325724601746,0.01238878071308136,0.02458767406642437,0.06094297021627426,0.019865714013576508,0.07642453908920288,84107.15625,0.0,0.5633931159973145,0.6835637092590332,0.0,0.0,127.35685898784564,518.7131613425671
PINN20260414,2,287,pretrain,0.11419519037008286,0.012342650443315506,0.024446606636047363,0.060913629829883575,0.019555263221263885,0.07584995031356812,78986.7421875,0.0,0.5604392290115356,0.6997295618057251,0.0,0.0,126.85611004697408,517.6180420928158
PINN20260414,2,289,pretrain,0.11337633430957794,0.012251099571585655,0.02432568557560444,0.060323603451251984,0.019354045391082764,0.07545781135559082,77978.0234375,0.0,0.5610170364379883,0.7044286727905273,0.0,0.0,126.69746661585226,520.7312166559635
PINN20260414,2,291,pretrain,0.11303044855594635,0.012223596684634686,0.024223092943429947,0.060359738767147064,0.019155921414494514,0.07510033994913101,76390.578125,0.0,0.5608679056167603,0.7111358642578125,0.0,0.0,126.38883532698804,521.2671759760057
PINN20260414,2,293,pretrain,0.11225007474422455,0.01214104425162077,0.024120403453707695,0.0597912035882473,0.01895715482532978,0.07471025735139847,72829.6328125,0.0,0.5584290027618408,0.7222194671630859,0.0,0.0,126.0595872246534,520.266998761213
PINN20260414,2,295,pretrain,0.11183733493089676,0.012107182294130325,0.02402789145708084,0.059712003916502,0.01876196265220642,0.07435169816017151,69471.109375,0.0,0.5564039349555969,0.733424961566925,0.0,0.0,125.8629548295983,520.5614457006973
PINN20260414,2,297,pretrain,0.1112176924943924,0.012043701484799385,0.02392139844596386,0.059354864060878754,0.018570827320218086,0.07399123162031174,67369.9765625,0.0,0.5559418797492981,0.7410486936569214,0.0,0.0,125.52922344020136,522.6765550988489
PINN20260414,2,299,pretrain,0.11067093908786774,0.011988278478384018,0.02381283789873123,0.0590936578810215,0.018383245915174484,0.07364579290151596,65937.1875,0.0,0.5563521385192871,0.7468082904815674,0.0,0.0,125.35086304923273,524.6885087840213
PINN20260414,2,301,physics,31900.265625,0.011943766847252846,0.023711325600743294,0.05892040953040123,0.018197884783148766,0.07330495864152908,63799.828125,0.0,0.5560307502746582,0.7543275952339172,0.0,0.0,422.8790828948625,826.3849738469353
PINN20260414,2,304,physics,539673.1875,0.09376761317253113,0.040182605385780334,0.3890751004219055,0.033168211579322815,0.1146179810166359,1076318.5,7272.7255859375,196.3347625732422,0.6383215188980103,0.0,0.0,515.6645287878545,581.0840623352184
PINN20260414,2,306,physics,844362.125,0.2718929648399353,0.10315492749214172,0.7860298156738281,0.05750156566500664,0.4093369245529175,1685130.875,4562.4482421875,243.2550506591797,0.641274094581604,0.0,16201.62890625,483.5471473910274,557.129192826942
PINN20260414,2,308,physics,435182.25,0.48044535517692566,0.08965019881725311,1.956252932548523,0.054850272834300995,0.34743252396583557,866391.25,9478.7763671875,296.1766662597656,1.4046183824539185,0.0,0.0,871.4373543175666,997.8425163822195
PINN20260414,2,310,physics,258362.875,0.6106240749359131,0.12400949746370316,3.623868465423584,0.07842659950256348,0.25830864906311035,516327.375,319.6470947265625,440.2807312011719,1.423962116241455,0.0,0.0007986481650732458,652.425857856661,845.1685852538534
PINN20260414,2,312,physics,190214.890625,0.7333337068557739,0.21516041457653046,7.041996479034424,0.08954357355833054,0.26053386926651,378094.15625,4549.3046875,822.076904296875,0.9455498456954956,0.0,118.70152282714844,784.9074786240733,883.1587838548627
PINN20260414,2,314,physics,149528.171875,1.032261848449707,0.23894621431827545,10.372892379760742,0.04486110433936119,0.22258692979812622,297542.03125,293.8037109375,1803.358154296875,1.0115232467651367,2696.764404296875,297.65283203125,997.8593650910934,1266.3973507552832
PINN20260414,2,316,physics,204189.34375,1.3765380382537842,0.23961502313613892,13.331198692321777,0.1159164160490036,0.21966196596622467,406171.9375,0.0,3469.505126953125,1.3976424932479858,1053.0675048828125,0.19704143702983856,1075.5138887992102,1311.4082602302
PINN20260414,2,318,physics,86505.6171875,1.4238841533660889,0.26969069242477417,19.24423599243164,0.1182960718870163,0.23295705020427704,169541.0625,7202.7236328125,936.7605590820312,1.4370779991149902,0.0,0.3347891569137573,850.591301683717,913.7760598199102
PINN20260414,2,321,physics,72377.4609375,0.9685391783714294,0.30435338616371155,28.900148391723633,0.060862451791763306,0.18035784363746643,144180.25,0.0,890.0363159179688,1.177091121673584,0.0,30.992902755737305,872.6716521693597,885.5688496666987
PINN20260414,2,323,physics,58018.6015625,1.0174779891967773,0.295879602432251,34.01542663574219,0.07772017270326614,0.16307395696640015,115382.4765625,0.0,1018.0731811523438,1.2378212213516235,0.0,0.8049262762069702,996.9384697663141,1010.084835546005
PINN20260414,2,325,physics,61211.50390625,0.9851120710372925,0.294955313205719,41.33115768432617,0.07965988665819168,0.1853117197751999,121573.734375,118.44068908691406,1248.7578125,1.2165858745574951,0.0,1.067179560661316,919.4641782038058,892.3456098956278
PINN20260414,2,327,physics,41320.9609375,0.9386008381843567,0.3062186539173126,49.94993591308594,0.08371663838624954,0.20117613673210144,81752.8125,39.46940612792969,1350.6510009765625,1.0843863487243652,0.0,1.3332873582839966,867.8695898578311,793.7607479587284
PINN20260414,2,329,physics,39980.71875,0.9288522005081177,0.3064155578613281,55.66130828857422,0.07943137735128403,0.17651787400245667,79012.2734375,38.432621002197266,1440.076904296875,1.0213130712509155,0.0,1.566070795059204,879.8812064705098,865.1361887009467
PINN20260414,2,331,physics,19988.3125,0.9444409608840942,0.2910912334918976,59.05946350097656,0.06480082869529724,0.1598583161830902,38610.90234375,857.8092041015625,1581.3006591796875,1.0233267545700073,0.0,1.7584702968597412,923.5904124664786,950.8525122225844
PINN20260414,2,333,physics,34876.66015625,0.9602129459381104,0.27933260798454285,64.95755004882812,0.050735026597976685,0.15746359527111053,68554.6328125,0.06320219486951828,1862.933837890625,0.9651175737380981,0.0,1.928912878036499,879.5710247046568,879.1404893417206
PINN20260414,2,336,physics,25681.115234375,0.9636819958686829,0.2841309905052185,77.98143005371094,0.05276371166110039,0.13763785362243652,50097.87109375,0.0,1946.379638671875,0.8570798635482788,0.0,2.1812551021575928,874.5404864841879,828.1603860364247
PINN20260414,2,338,physics,16613.330078125,0.9923173189163208,0.2954026460647583,83.56671142578125,0.0504351481795311,0.1348404586315155,31981.994140625,0.0,1902.236083984375,0.9020034074783325,0.0,2.3322510719299316,932.9488530996756,944.5031431922289
PINN20260414,2,340,physics,15006.2255859375,1.042891025543213,0.2990646958351135,88.38912200927734,0.041524115949869156,0.13570192456245422,28819.28515625,0.0,1806.548095703125,0.9696080684661865,0.0,2.429370880126953,971.9428352531851,1006.2910240084625
PINN20260414,2,342,physics,12237.3359375,1.0399328470230103,0.293699711561203,96.4278793334961,0.04221038892865181,0.12856043875217438,23455.259765625,0.0,1500.9161376953125,0.9569864273071289,0.0,2.4612536430358887,929.5310645696571,929.2763313460641
PINN20260414,2,344,physics,10137.41015625,1.0106632709503174,0.28490790724754333,106.21651458740234,0.0467640645802021,0.12251997739076614,19440.185546875,0.0,1173.5155029296875,0.9108678698539734,0.0,2.451519012451172,905.3006061524536,865.9971853302989
PINN20260414,2,346,physics,10428.203125,1.0157058238983154,0.2772330045700073,113.36859130859375,0.04345027357339859,0.1243264302611351,20139.16015625,0.0,963.5704956054688,0.9308338165283203,0.0,2.4145700931549072,928.1809494920697,904.0253729846304
PINN20260414,2,348,physics,7259.63037109375,1.045602560043335,0.27068647742271423,117.72976684570312,0.040889594703912735,0.1259576678276062,13896.615234375,0.4798906147480011,796.770751953125,0.994636058807373,0.0,2.3220326900482178,955.2491167229625,967.759203004549
PINN20260414,2,350,physics,7762.458984375,1.0581202507019043,0.26381924748420715,122.48008728027344,0.04192999377846718,0.1232813149690628,14875.4892578125,270.30291748046875,652.0382080078125,1.0011587142944336,0.0,2.1395347118377686,933.8443392771624,959.7159410471413
PINN20260414,2,353,physics,5047.498046875,1.0355467796325684,0.2525051534175873,131.1097412109375,0.03922334685921669,0.12027940154075623,9601.74609375,0.0,554.8955688476562,0.9020594954490662,0.0,1.7379894256591797,905.3483790784628,918.3279302623872
PINN20260414,2,355,physics,4863.203125,1.0545666217803955,0.2467328906059265,133.71234130859375,0.03855792433023453,0.12041780352592468,9265.2978515625,0.0,496.12750244140625,0.8821990489959717,0.0,1.4436471462249756,930.0552738950519,955.1874815971993
PINN20260414,2,357,physics,4587.10302734375,1.091037392616272,0.2439727634191513,133.4326629638672,0.038251958787441254,0.11933121830224991,8751.7265625,0.0,432.238037109375,0.9041468501091003,0.0,1.1409788131713867,948.2816696530625,989.7396753692357
PINN20260414,2,359,physics,4290.38232421875,1.0995049476623535,0.24263206124305725,132.57603454589844,0.03609686717391014,0.11650092154741287,8197.1171875,0.0,369.263671875,0.9075329303741455,0.0,0.8349266648292542,929.0300721720477,970.7704736445171
PINN20260414,2,361,physics,3357.82421875,1.075415849685669,0.2403407096862793,131.46417236328125,0.033925287425518036,0.11366167664527893,6360.634765625,0.0,323.91436767578125,0.8810155987739563,0.0,0.5560070276260376,904.1242309550165,937.5151332111925
PINN20260414,2,363,physics,3444.642578125,1.0634548664093018,0.2371065318584442,128.68934631347656,0.033268366008996964,0.11177138984203339,6555.39990234375,0.00014966817980166525,294.3450927734375,0.8644545674324036,0.0,0.3362773060798645,906.1515808627164,938.821335505324
PINN20260414,2,365,physics,2927.779541015625,1.0769288539886475,0.23534949123859406,123.98516082763672,0.03318271413445473,0.1105768084526062,5539.232421875,2.917854070663452,272.5294189453125,0.872196614742279,0.0,0.17877580225467682,923.0480418158093,960.5009109834306
PINN20260414,2,367,physics,3093.580078125,1.0906498432159424,0.2360934168100357,118.46064758300781,0.032934024930000305,0.11024117469787598,5882.896484375,11.716821670532227,257.5745849609375,0.8753450512886047,0.0,0.08205126225948334,926.4159770319162,965.7885379315702
PINN20260414,2,370,physics,2651.096923828125,1.0588631629943848,0.23730286955833435,109.92220306396484,0.032435093075037,0.10989019274711609,5023.6337890625,8.196105003356934,234.28652954101562,0.8455884456634521,0.0,0.010809713043272495,911.0650703983772,955.5638060851824
PINN20260414,2,372,physics,2430.89111328125,1.0301568508148193,0.23533128201961517,103.78993225097656,0.03163450211286545,0.10889092832803726,4602.17041015625,0.0,220.5438995361328,0.8316466808319092,0.0,0.0,911.0994388649353,964.5666449240301
PINN20260414,2,374,physics,2254.72314453125,1.014318585395813,0.23249901831150055,97.34976959228516,0.030596937984228134,0.10801046341657639,4262.0263671875,0.17584939301013947,213.05091857910156,0.8301999568939209,0.0,0.0,915.0551212905154,972.9456241229517
PINN20260414,2,376,physics,2173.232421875,0.9999495148658752,0.2308424413204193,90.93305969238281,0.029970407485961914,0.10738424211740494,4108.80810546875,0.435792475938797,209.49432373046875,0.8269197940826416,0.0,0.0,912.3257367848394,967.305632930978
PINN20260414,2,378,physics,2071.011962890625,0.9822783470153809,0.2302849292755127,84.73155975341797,0.02967597357928753,0.1066320613026619,3913.46142578125,0.32287970185279846,206.88092041015625,0.8184286952018738,0.0,0.0,906.469042494006,959.8533091050945
PINN20260414,2,380,physics,2069.8623046875,0.9677419662475586,0.2295723557472229,78.86578369140625,0.02924232929944992,0.10590824484825134,3919.73681640625,0.6188635230064392,204.17713928222656,0.8144388198852539,0.0,0.0,905.3042996694537,963.3345732402632
PINN20260414,2,382,physics,1892.948974609375,0.9596682786941528,0.22851121425628662,73.49787139892578,0.02880476787686348,0.10543254017829895,3573.8876953125,1.1489137411117554,201.29420471191406,0.8165814876556396,0.0,0.0,907.5333671551697,969.5015794210962
PINN20260414,2,385,physics,1805.7015380859375,0.9508143663406372,0.22825749218463898,66.61009216308594,0.02848179079592228,0.1048307716846466,3410.0390625,4.492748260498047,195.1289520263672,0.8137927055358887,0.0,0.0,907.3422383533128,964.1317985628314
PINN20260414,2,387,physics,1776.1370849609375,0.946128249168396,0.22899137437343597,62.85477066040039,0.028193719685077667,0.10441245883703232,3355.652587890625,9.705551147460938,191.27670288085938,0.8091909885406494,0.0,0.0,907.8572299651527,962.6043449933103
PINN20260414,2,389,physics,1728.275146484375,0.9442518949508667,0.22924786806106567,59.81142044067383,0.027832547202706337,0.10400956869125366,3268.795166015625,0.12662410736083984,188.97915649414062,0.8096075654029846,0.0,0.0,910.1212144544264,968.2271492268743
PINN20260414,2,391,physics,1664.656005859375,0.9420336484909058,0.22870071232318878,57.44667434692383,0.027498045936226845,0.10358432680368423,3146.100830078125,0.0,186.22885131835938,0.8117586970329285,0.0,0.0,910.4810198461031,971.9037053638596
PINN20260414,2,393,physics,1618.10498046875,0.9370406866073608,0.22810369729995728,55.64615249633789,0.027207110077142715,0.10314434766769409,3057.389404296875,0.23804861307144165,182.37332153320312,0.8095962405204773,0.0,0.0,908.8783953313007,970.2513527431951
PINN20260414,2,395,physics,1567.3807373046875,0.932753324508667,0.22810380160808563,54.312843322753906,0.026957929134368896,0.10275890678167343,2959.873291015625,1.3538541793823242,177.75860595703125,0.8054066896438599,0.0,0.0,909.9472855610923,971.2677926298185
PINN20260414,2,397,physics,1530.8203125,0.9324936866760254,0.22851333022117615,53.38423156738281,0.026747677475214005,0.10241678357124329,2890.95556640625,1.0000298023223877,172.84780883789062,0.804610013961792,0.0,0.0,914.318154418909,978.4734602941461
PINN20260414,2,399,physics,1493.09326171875,0.9330174922943115,0.22880342602729797,52.75858688354492,0.026549367234110832,0.1020519956946373,2819.255859375,0.9277470111846924,167.88790893554688,0.8055375218391418,0.0,0.0,917.052445337779,984.3033069130673
PINN20260414,2,402,physics,1441.41455078125,0.9275585412979126,0.22886647284030914,52.09169387817383,0.026263343170285225,0.10149526596069336,2720.015380859375,2.861405372619629,161.09225463867188,0.8012633323669434,0.0,0.0,915.0322740209768,982.3706975984168
PINN20260414,2,404,physics,1416.8270263671875,0.9242054224014282,0.22901538014411926,51.71910095214844,0.02609388343989849,0.10116115212440491,2673.946044921875,2.242603302001953,157.08592224121094,0.7986754179000854,0.0,0.0,915.5344067810887,982.7324788567843
PINN20260414,2,406,physics,1378.73095703125,0.9243941307067871,0.22924722731113434,51.37412643432617,0.025915496051311493,0.1008448600769043,2601.260009765625,0.16045011579990387,153.31961059570312,0.800059974193573,0.0,0.0,918.2437040350454,986.679722605061
PINN20260414,2,408,physics,1357.61328125,0.9244155287742615,0.22932076454162598,51.00181198120117,0.02573023922741413,0.1005338802933693,2561.7138671875,0.0,149.6888885498047,0.8015163540840149,0.0,0.0,919.2374217252037,988.593287201567
PINN20260414,2,410,physics,1329.4017333984375,0.9210702180862427,0.22916533052921295,50.540313720703125,0.025562580674886703,0.1002134457230568,2507.9619140625,0.0,146.1729278564453,0.7991970181465149,0.0,0.0,917.85023969055,987.2026134487287
PINN20260414,2,412,physics,1306.964599609375,0.9166339635848999,0.22896382212638855,49.976383209228516,0.025408724322915077,0.09989926218986511,2465.793701171875,0.0,142.80812072753906,0.7953976988792419,0.0,0.0,917.3353394479033,987.1943514323813
PINN20260414,2,414,physics,1280.7188720703125,0.9142829179763794,0.22889308631420135,49.323974609375,0.02526044100522995,0.0996149554848671,2415.960693359375,0.07466495037078857,139.6417694091797,0.793615996837616,0.0,0.0,918.810372166096,990.1892180285544
PINN20260414,2,416,physics,1259.058837890625,0.9131489396095276,0.22890658676624298,48.573062896728516,0.0251206886023283,0.0993407592177391,2375.02734375,0.636944055557251,136.7955322265625,0.792587399482727,0.0,0.0,919.8667022998495,992.4300982940814
PINN20260414,2,419,physics,1226.978515625,0.909146785736084,0.22875462472438812,47.23664093017578,0.024912029504776,0.09889720380306244,2314.36083984375,0.7292675971984863,133.5996856689453,0.7873530983924866,0.0,0.0,918.7746255203177,991.6250866633014
PINN20260414,2,421,physics,1208.8482666015625,0.9063382148742676,0.22856508195400238,46.2557487487793,0.024774251505732536,0.09860732406377792,2280.180908203125,0.9219149947166443,131.97735595703125,0.7837690711021423,0.0,0.0,918.885908315064,992.3729137778802
PINN20260414,2,423,physics,1188.4661865234375,0.9050973653793335,0.2284931242465973,45.255645751953125,0.02464347891509533,0.09834197163581848,2241.609375,0.6628078818321228,130.5012969970703,0.7820709347724915,0.0,0.0,920.0095108204046,994.4934326077774
PINN20260414,2,425,physics,1170.9058837890625,0.904332160949707,0.22857555747032166,44.24758529663086,0.02451830357313156,0.09808321297168732,2208.67919921875,0.246148020029068,129.14845275878906,0.7804017066955566,0.0,0.0,920.6082907512837,995.5852550133515
PINN20260414,3,1,pretrain,5.964090824127197,3.0251517295837402,1.0632721185684204,2.0142323970794678,1.0076158046722412,0.953472375869751,98880840.0,38.606380462646484,1.3827520608901978,0.0,0.0,0.0,2113.555889963641,1918.3401679577062
PINN20260414,3,3,pretrain,5.3181233406066895,2.7361299991607666,0.8237341642379761,1.8602359294891357,0.9435333013534546,0.8589017391204834,78521872.0,10.210278511047363,1.1371127367019653,0.0,0.0,0.0,1999.2564867970293,1962.20399041486
PINN20260414,3,5,pretrain,4.659037113189697,2.410602331161499,0.6077284812927246,1.7194178104400635,0.8709949254989624,0.7644074559211731,59657656.0,336.7635498046875,1.129089117050171,0.0,0.0,0.0,1859.72874366129,2021.2820189176966
PINN20260414,3,7,pretrain,3.994906425476074,2.0510222911834717,0.41305890679359436,1.5963451862335205,0.7909418940544128,0.6785065531730652,41721952.0,2564.5078125,1.2930006980895996,0.0,0.0,0.0,1701.2919355595618,2081.985950961245
PINN20260414,3,9,pretrain,3.424670934677124,1.7168974876403809,0.2697502672672272,1.4878660440444946,0.7136627435684204,0.6275771856307983,26598392.0,5753.451171875,1.689651608467102,0.0,0.0,0.0,1557.7550352991962,2077.1470819371457
PINN20260414,3,11,pretrain,3.0307745933532715,1.4767762422561646,0.19708338379859924,1.3734111785888672,0.6573702096939087,0.6186738014221191,15893313.0,5495.400390625,2.487248420715332,0.0,0.0,0.0,1476.6940272107827,1917.727365920401
PINN20260414,3,14,pretrain,2.8106260299682617,1.3671592473983765,0.16873297095298767,1.2350056171417236,0.6461127996444702,0.6180640459060669,7940321.5,2602.4130859375,5.339868545532227,0.0,0.0,0.0,1455.6700347262768,1537.535365446922
PINN20260414,3,16,pretrain,2.703782081604004,1.3149971961975098,0.14962303638458252,1.197081446647644,0.6396092772483826,0.5899875164031982,5854161.0,1522.1463623046875,5.066488742828369,0.0,0.0,0.0,1386.8032484819178,1453.6989027993384
PINN20260414,3,18,pretrain,2.459418773651123,1.1462981700897217,0.12297334522008896,1.1720939874649048,0.5966910123825073,0.5456185936927795,4611054.0,2449.3583984375,3.9542579650878906,0.0,0.0,0.0,1271.9654574712317,1482.8339421526607
PINN20260414,3,20,pretrain,2.1978697776794434,0.9635227918624878,0.09913457185029984,1.1267147064208984,0.5504311919212341,0.5176756381988525,3849909.25,2575.0498046875,4.806906223297119,0.0,0.0,0.0,1180.8554632130047,1509.6333992065756
PINN20260414,3,22,pretrain,2.020465135574341,0.8539786338806152,0.08229994773864746,1.0641155242919922,0.5213899612426758,0.5072425007820129,3478345.0,1472.2587890625,6.29219913482666,0.0,0.0,0.0,1131.9669275204112,1449.2479083993876
PINN20260414,3,24,pretrain,1.9075807332992554,0.7889876365661621,0.0716034322977066,1.0277395248413086,0.49755531549453735,0.491288959980011,3374228.75,1217.6201171875,7.483394622802734,0.0,0.0,0.0,1086.2866219373227,1309.4015331440544
PINN20260414,3,26,pretrain,1.7924857139587402,0.7010638117790222,0.06727822124958038,1.0353670120239258,0.4660283029079437,0.45993563532829285,3383699.0,1673.15771484375,7.68746280670166,0.0,0.0,0.0,1005.4420980344914,1151.1279251238761
PINN20260414,3,28,pretrain,1.6488003730773926,0.5807715654373169,0.06709647923707962,1.0508447885513306,0.431043416261673,0.4228547215461731,3320641.25,2276.171875,6.944417953491211,0.0,0.0,0.0,904.2334115149694,1015.9230716446989
PINN20260414,3,30,pretrain,1.528087854385376,0.4931572377681732,0.06502165645360947,1.0458177328109741,0.39978861808776855,0.39101463556289673,3043056.25,2317.400634765625,5.5076799392700195,0.0,0.0,0.0,843.2299508437778,891.410224027075
PINN20260414,3,32,pretrain,1.4513936042785645,0.46023136377334595,0.056857943534851074,1.0273475646972656,0.3690193295478821,0.3633190989494324,2398407.0,1627.088623046875,3.94032621383667,0.0,0.0,0.0,816.8645466048823,766.1885782886612
PINN20260414,3,35,pretrain,1.326115369796753,0.39976203441619873,0.04194836691021919,0.9969993829727173,0.3285011351108551,0.3263891041278839,1082890.75,1841.7823486328125,4.062798976898193,0.0,0.0,0.0,751.0738978289686,690.8828591013096
PINN20260414,3,37,pretrain,1.2580652236938477,0.3582776188850403,0.038895972073078156,0.9769260287284851,0.3152310252189636,0.31284546852111816,584304.75,4561.66943359375,4.6636576652526855,0.0,0.0,0.0,722.1973630871273,674.5357199585504
PINN20260414,3,39,pretrain,1.215510606765747,0.33614373207092285,0.03814074024558067,0.9575986862182617,0.3048067092895508,0.3047446012496948,421940.28125,5289.9541015625,3.6673622131347656,0.0,0.0,0.0,687.5922210874699,622.4044354356739
PINN20260414,3,41,pretrain,1.1525076627731323,0.2966383695602417,0.03472020477056503,0.938901424407959,0.2884901762008667,0.2987124025821686,382883.84375,3545.253173828125,3.011821746826172,0.0,0.0,0.0,629.008073278873,594.2977999286217
PINN20260414,3,43,pretrain,1.084515929222107,0.24737700819969177,0.031064918264746666,0.9219722747802734,0.27560126781463623,0.2977260947227478,309630.21875,2541.031982421875,3.854212760925293,0.0,0.0,0.0,571.5367168870256,605.9130506929191
PINN20260414,3,45,pretrain,1.036985158920288,0.21501488983631134,0.029922405257821083,0.9044460654258728,0.26837775111198425,0.29602715373039246,234747.265625,2651.49560546875,5.055649280548096,0.0,0.0,0.0,528.2924142934479,619.2929183754648
PINN20260414,3,47,pretrain,0.9943171739578247,0.19471769034862518,0.030042635276913643,0.8864935636520386,0.25414013862609863,0.28402620553970337,191532.703125,2326.8759765625,5.201643466949463,0.0,0.0,0.0,505.16321619848765,636.9520684478542
PINN20260414,3,49,pretrain,0.9627305865287781,0.1892673522233963,0.029822301119565964,0.8678998351097107,0.23738254606723785,0.26782485842704773,181323.296875,1493.166748046875,4.9128851890563965,0.0,0.0,0.0,503.16367863747877,678.6650499325864
PINN20260414,3,51,pretrain,0.9435135126113892,0.19074200093746185,0.029283585026860237,0.8482124209403992,0.2265036702156067,0.25963133573532104,188199.296875,792.1717529296875,5.225564956665039,0.0,0.0,0.0,499.85304090302384,722.1030700322497
PINN20260414,3,53,pretrain,0.9182991981506348,0.18521803617477417,0.028929194435477257,0.8291374444961548,0.21496543288230896,0.25293827056884766,186453.296875,499.704833984375,5.6417012214660645,0.0,0.0,0.0,486.6358687458211,752.5147008530797
PINN20260414,3,55,pretrain,0.8881826996803284,0.17820921540260315,0.028709717094898224,0.809638261795044,0.19997310638427734,0.24246694147586823,179342.578125,421.12677001953125,5.500516414642334,0.0,0.0,0.0,476.5211990300117,775.8026488740549
PINN20260414,3,58,pretrain,0.8445600271224976,0.16879774630069733,0.028473669663071632,0.7800403833389282,0.17936673760414124,0.22642475366592407,159920.3125,454.67303466796875,4.823950290679932,0.0,0.0,0.0,462.2851021015062,767.4157527051423
PINN20260414,3,60,pretrain,0.816742479801178,0.16387523710727692,0.028198501095175743,0.7584559917449951,0.16706939041614532,0.21681416034698486,148394.21875,618.0079345703125,4.773211479187012,0.0,0.0,0.0,459.03174250262913,749.0155205334534
PINN20260414,3,62,pretrain,0.793246328830719,0.1631164848804474,0.02805323153734207,0.736275315284729,0.155757337808609,0.20723818242549896,144520.890625,903.6034545898438,4.942803859710693,0.0,0.0,0.0,457.4914616689584,737.0988739646805
PINN20260414,3,64,pretrain,0.7692566514015198,0.16091495752334595,0.02799944393336773,0.7135412693023682,0.14603400230407715,0.1988074630498886,150242.921875,1259.970947265625,5.050464153289795,0.0,0.0,0.0,452.80942459273086,729.6427207887433
