method,run,epoch,stage,total_loss,data_thickness_group_loss,data_log_thickness_loss,data_range_loss,data_rate_loss,data_log_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_closure_loss,phys_rate_residual_loss,phys_profile_smooth_loss,phys_kim_state_loss,train_thk_rmse,val_thk_rmse,val_score,mean_u_oh,mean_j_crosslink,mean_si_o_survival,mean_rate_residual
PINN20260512-HS,2,21,pretrain,6.303826332092285,1.5645394325256348,2.1593568325042725,0.12386992573738098,1.0122098922729492,0.7116302251815796,1.4993183612823486,0.45550867915153503,0.4041033387184143,0.0,0.0,0.0,0.0,2099.1149325370443,2402.666955697356,3.97595037303954,0.4928275942802429,0.10109259933233261,0.8575750589370728,0.3154197335243225
PINN20260512-HS,2,24,pretrain,5.356241226196289,1.3257209062576294,1.8194389343261719,0.1447209119796753,0.8386789560317993,0.5997844934463501,1.2989059686660767,0.41851651668548584,0.3885796070098877,0.0,0.0,0.0,0.0,1959.6553268368395,2141.684150382591,3.566095618243865,0.4955481290817261,0.10362216085195541,0.8582198023796082,0.3963627219200134
PINN20260512-HS,2,26,pretrain,4.766629695892334,1.1825251579284668,1.613534688949585,0.1416100412607193,0.7229740023612976,0.5325763821601868,1.0236668586730957,0.39465534687042236,0.3795418441295624,0.0,0.0,0.0,0.0,1916.62235456023,1969.2843243168315,3.2896404534240733,0.4975636899471283,0.10535219311714172,0.8586462140083313,0.447595477104187
PINN20260512-HS,2,29,pretrain,4.048672676086426,1.0208804607391357,1.3402175903320312,0.10158812999725342,0.5686510801315308,0.44335150718688965,0.6165608167648315,0.3994036018848419,0.3681301772594452,0.0,0.0,0.0,0.0,1927.0153087093004,1730.2653698204792,2.9786518881468425,0.5010565519332886,0.10797972977161407,0.859281063079834,0.5160236358642578
PINN20260512-HS,2,32,pretrain,3.6359801292419434,0.9347424507141113,1.1361076831817627,0.0707056000828743,0.46299484372138977,0.3772730529308319,0.6517939567565918,0.40011292695999146,0.3595726788043976,0.0,0.0,0.0,0.0,1984.1985787717922,1537.7462404441117,2.8241465469287395,0.5053814053535461,0.11052641272544861,0.8598942756652832,0.5708048343658447
PINN20260512-HS,2,34,pretrain,3.5059244632720947,0.9064009785652161,1.049834132194519,0.07836508005857468,0.4240739345550537,0.34923797845840454,0.8121589422225952,0.38878104090690613,0.35560956597328186,0.0,0.0,0.0,0.0,2006.6885657719786,1445.9067224409741,2.7228517544051956,0.5086824297904968,0.11200859397649765,0.8602577447891235,0.5978040099143982
PINN20260512-HS,2,37,pretrain,3.3225722312927246,0.8646057844161987,0.9707698225975037,0.06662949919700623,0.3963083028793335,0.3233569860458374,0.7671389579772949,0.39024752378463745,0.3520980179309845,0.0,0.0,0.0,0.0,1971.9672284295193,1360.7637561310928,2.556149533939272,0.5136491656303406,0.11358167976140976,0.8606685996055603,0.6231527328491211
PINN20260512-HS,2,39,pretrain,3.1620934009552,0.8213828206062317,0.9338681697845459,0.06147325038909912,0.3863857388496399,0.3112212121486664,0.6454683542251587,0.39163777232170105,0.35091453790664673,0.0,0.0,0.0,0.0,1900.2876098106833,1334.5268824568502,2.4713749136528693,0.5167267918586731,0.11413796991109848,0.8608410358428955,0.6315850019454956
PINN20260512-HS,2,42,pretrain,2.883802890777588,0.7368158102035522,0.8894765973091125,0.07386704534292221,0.3742067813873291,0.29642540216445923,0.5544370412826538,0.3827075660228729,0.3499457836151123,0.0,0.0,0.0,0.0,1743.4751933996652,1338.4067487128118,2.4366068026165295,0.5208842158317566,0.11431214958429337,0.8609625697135925,0.6350439190864563
PINN20260512-HS,2,44,pretrain,2.702317714691162,0.6809796094894409,0.8680647611618042,0.0731600672006607,0.3675905764102936,0.28907516598701477,0.5454928278923035,0.3810791075229645,0.34940972924232483,0.0,0.0,0.0,0.0,1628.4550960956828,1367.1142051781922,2.4752462368625436,0.5234113931655884,0.11410050094127655,0.8609762787818909,0.6331462860107422
PINN20260512-HS,2,47,pretrain,2.491400718688965,0.6170973777770996,0.8507895469665527,0.058490049093961716,0.3612355887889862,0.28288567066192627,0.5421523451805115,0.3794429302215576,0.3483235239982605,0.0,0.0,0.0,0.0,1482.088981809122,1425.3788969954621,2.5725701388944437,0.5271278023719788,0.11361128836870193,0.8609748482704163,0.6280373334884644
PINN20260512-HS,2,49,pretrain,2.3982291221618652,0.5877996683120728,0.841334342956543,0.05936267599463463,0.3572092354297638,0.27963149547576904,0.5535032749176025,0.37602880597114563,0.3474021255970001,0.0,0.0,0.0,0.0,1413.1748830204986,1450.8811116008094,2.610348855812921,0.5296497344970703,0.11341677606105804,0.8610233664512634,0.626559317111969
PINN20260512-HS,2,52,pretrain,2.2652347087860107,0.5492187142372131,0.8149896860122681,0.06053685396909714,0.3460637032985687,0.27094146609306335,0.5393003225326538,0.3743608295917511,0.34588101506233215,0.0,0.0,0.0,0.0,1339.0866756860812,1449.1102442533488,2.58593184123532,0.533375084400177,0.11353185772895813,0.8612278699874878,0.6306760311126709
PINN20260512-HS,2,55,pretrain,2.117234945297241,0.5091446042060852,0.7734368443489075,0.060228172689676285,0.3307401239871979,0.25730669498443604,0.5141012668609619,0.3699243664741516,0.34429848194122314,0.0,0.0,0.0,0.0,1284.8865708691953,1409.1065431684008,2.5104640091849935,0.5367574691772461,0.11408501863479614,0.861573338508606,0.6414773464202881
PINN20260512-HS,2,57,pretrain,2.024657964706421,0.484091579914093,0.7420040369033813,0.06269089877605438,0.3224198818206787,0.24711690843105316,0.5124217867851257,0.36841511726379395,0.34322673082351685,0.0,0.0,0.0,0.0,1256.2590298182936,1375.8516453455293,2.465086622850262,0.5387073159217834,0.11458539217710495,0.8618470430374146,0.6505319476127625
PINN20260512-HS,2,60,pretrain,1.9102256298065186,0.4537855386734009,0.6991024017333984,0.062327854335308075,0.31641265749931335,0.2333487570285797,0.5203251838684082,0.36413779854774475,0.3416025638580322,0.0,0.0,0.0,0.0,1216.2129747704553,1338.998506347188,2.432679034433572,0.5411192774772644,0.11528398096561432,0.8622575402259827,0.6638010144233704
PINN20260512-HS,2,62,pretrain,1.8491202592849731,0.43736475706100464,0.6765941977500916,0.06063329428434372,0.31528642773628235,0.22609344124794006,0.5366251468658447,0.3623415529727936,0.34052860736846924,0.0,0.0,0.0,0.0,1184.7197980957353,1331.0239009875067,2.4336742891842302,0.5424104928970337,0.11557366698980331,0.8624979257583618,0.6711040139198303
PINN20260512-HS,2,65,pretrain,1.7634588479995728,0.41325998306274414,0.6520241498947144,0.06011909618973732,0.3121111989021301,0.21801161766052246,0.5471017956733704,0.3586798906326294,0.33899086713790894,0.0,0.0,0.0,0.0,1127.124050404391,1344.6401005473547,2.4411600958899893,0.543968677520752,0.11563487350940704,0.8627771735191345,0.6788010597229004
PINN20260512-HS,2,67,pretrain,1.7059563398361206,0.3968968987464905,0.640425443649292,0.06014418229460716,0.3076213598251343,0.21412332355976105,0.5282179713249207,0.3569071888923645,0.3380418121814728,0.0,0.0,0.0,0.0,1087.1344788019558,1365.2820221478053,2.4452200096945744,0.5448099374771118,0.11546687036752701,0.8629127144813538,0.6820644736289978
PINN20260512-HS,2,70,pretrain,1.6283354759216309,0.3746528625488281,0.6269457936286926,0.061193712055683136,0.2988337278366089,0.2095956802368164,0.4988595247268677,0.35379287600517273,0.33672189712524414,0.0,0.0,0.0,0.0,1035.7718136732626,1400.203199539267,2.457137996410392,0.5458444356918335,0.1150599867105484,0.863073468208313,0.6855716705322266
PINN20260512-HS,2,72,pretrain,1.5840321779251099,0.36218172311782837,0.618431806564331,0.0612943060696125,0.29296591877937317,0.20674309134483337,0.48828890919685364,0.3520427644252777,0.3358747065067291,0.0,0.0,0.0,0.0,1009.3969424859578,1418.6970694972201,2.468241172587121,0.5464139580726624,0.11477454006671906,0.8631754517555237,0.6878703832626343
PINN20260512-HS,2,75,pretrain,1.5238674879074097,0.3460378050804138,0.6033927202224731,0.059684254229068756,0.28576695919036865,0.20176127552986145,0.4753936529159546,0.34912750124931335,0.3345929682254791,0.0,0.0,0.0,0.0,978.4398614631356,1430.251245411099,2.47616193525359,0.5471583008766174,0.11445232480764389,0.8633521795272827,0.6923540830612183
PINN20260512-HS,2,77,pretrain,1.4847224950790405,0.3358510732650757,0.5912081003189087,0.05833722651004791,0.2823505997657776,0.19776776432991028,0.46623408794403076,0.34729161858558655,0.33372417092323303,0.0,0.0,0.0,0.0,961.09293255127,1426.4518919332681,2.4688347521251766,0.5476320385932922,0.11435472965240479,0.8634929656982422,0.6962295174598694
PINN20260512-HS,2,80,pretrain,1.4271395206451416,0.32120445370674133,0.571483850479126,0.055738676339387894,0.27886253595352173,0.19130514562129974,0.44668444991111755,0.3443254828453064,0.3324334919452667,0.0,0.0,0.0,0.0,938.3328300768337,1410.4124839918286,2.4394826967153778,0.5483729839324951,0.11434933543205261,0.8637257218360901,0.7027788162231445
PINN20260512-HS,2,83,pretrain,1.373919129371643,0.3079199194908142,0.5530931949615479,0.05298637971282005,0.275228351354599,0.1852838546037674,0.4218868017196655,0.34150826930999756,0.3311963975429535,0.0,0.0,0.0,0.0,917.6585012955528,1393.2244524842363,2.4045224870881596,0.5491924285888672,0.11435157805681229,0.8639492988586426,0.7089167237281799
PINN20260512-HS,2,85,pretrain,1.339861512184143,0.29942962527275085,0.542418360710144,0.05131978914141655,0.2710566818714142,0.18176445364952087,0.40646153688430786,0.3396240174770355,0.3303983509540558,0.0,0.0,0.0,0.0,903.4023190140703,1385.3827088570147,2.38570284040187,0.5497956275939941,0.11427012830972672,0.8640751838684082,0.7121725678443909
PINN20260512-HS,2,88,pretrain,1.2875038385391235,0.2863999307155609,0.528339147567749,0.04858536645770073,0.260977566242218,0.17708174884319305,0.38546979427337646,0.33707690238952637,0.3292129635810852,0.0,0.0,0.0,0.0,880.9040810440147,1379.0549753363714,2.363314049306143,0.5507912039756775,0.11398917436599731,0.8642215728759766,0.7155916094779968
PINN20260512-HS,2,90,pretrain,1.2518832683563232,0.2776946425437927,0.519646406173706,0.04635516554117203,0.25240474939346313,0.17421020567417145,0.3687226176261902,0.3354252278804779,0.3284202814102173,0.0,0.0,0.0,0.0,866.1756822377317,1375.6372159839236,2.3509657198695204,0.5515099763870239,0.11373025178909302,0.864299476146698,0.7171952128410339
PINN20260512-HS,2,93,pretrain,1.199211597442627,0.26508215069770813,0.5065595507621765,0.04276645556092262,0.23902538418769836,0.16996008157730103,0.33853137493133545,0.3330814838409424,0.32722631096839905,0.0,0.0,0.0,0.0,845.3423123208728,1365.7403212177635,2.330100848061832,0.5526467561721802,0.11332713067531586,0.8644123673439026,0.7194101810455322
PINN20260512-HS,2,95,pretrain,1.1648554801940918,0.2568972110748291,0.49729984998703003,0.040599748492240906,0.2306946963071823,0.16696010529994965,0.3189052641391754,0.33148816227912903,0.3264273405075073,0.0,0.0,0.0,0.0,831.930398230525,1353.752469988513,2.30997542171425,0.5534260272979736,0.11309390515089035,0.8644972443580627,0.7211471199989319
PINN20260512-HS,2,98,pretrain,1.1137924194335938,0.2447246015071869,0.4822007417678833,0.03755159303545952,0.21954400837421417,0.16206993162631989,0.2930203974246979,0.3291030824184418,0.32521942257881165,0.0,0.0,0.0,0.0,812.0832777492712,1328.0424503757401,2.2697191704880915,0.5545973777770996,0.11282610148191452,0.8646461367607117,0.7243536114692688
PINN20260512-HS,2,100,pretrain,1.0807098150253296,0.23679935932159424,0.47160446643829346,0.03593698889017105,0.2127102166414261,0.1586303859949112,0.280123233795166,0.3274803161621094,0.32440245151519775,0.0,0.0,0.0,0.0,799.1474363344977,1308.0730101947674,2.2397349552419015,0.5553655624389648,0.11268126964569092,0.8647554516792297,0.7267555594444275
PINN20260512-HS,2,103,pretrain,1.033328890800476,0.22545669972896576,0.4556419253349304,0.03418818116188049,0.20233699679374695,0.15341752767562866,0.2671101689338684,0.3251098096370697,0.3231506049633026,0.0,0.0,0.0,0.0,780.1925643711301,1278.6890747949635,2.196801630533078,0.5564792156219482,0.11244166642427444,0.8649203181266785,0.7303261160850525
PINN20260512-HS,2,105,pretrain,1.002937912940979,0.21824944019317627,0.44514232873916626,0.03319608420133591,0.19485275447368622,0.1499728262424469,0.2617666721343994,0.3235803544521332,0.322295606136322,0.0,0.0,0.0,0.0,767.7187391877314,1261.0965962209239,2.172251761245311,0.55718594789505,0.11223486065864563,0.865024745464325,0.7325008511543274
PINN20260512-HS,2,108,pretrain,0.9585623741149902,0.2077750563621521,0.42932718992233276,0.032046470791101456,0.18276524543762207,0.1448655128479004,0.2604408860206604,0.3213840126991272,0.32098326086997986,0.0,0.0,0.0,0.0,749.4075159751202,1237.1393413839849,2.1416636242440097,0.5581760406494141,0.11185087263584137,0.8651721477508545,0.7354456782341003
PINN20260512-HS,2,111,pretrain,0.9172906279563904,0.19810417294502258,0.41357913613319397,0.03181329742074013,0.1705452799797058,0.13973267376422882,0.2632729113101959,0.319254606962204,0.31964078545570374,0.0,0.0,0.0,0.0,731.9974385201085,1212.5963879213891,2.1099358694480452,0.559068500995636,0.1114213690161705,0.8653177618980408,0.7383180260658264
PINN20260512-HS,2,113,pretrain,0.8909227848052979,0.19210056960582733,0.402832567691803,0.03143443912267685,0.1628504991531372,0.13620418310165405,0.26333504915237427,0.31783148646354675,0.3187318742275238,0.0,0.0,0.0,0.0,720.9794986683047,1193.99131068865,2.0856962674910595,0.5596055388450623,0.11113937199115753,0.8654200434684753,0.7403850555419922
PINN20260512-HS,2,116,pretrain,0.8532962203025818,0.18370220065116882,0.38610029220581055,0.03101731464266777,0.15226894617080688,0.13068218529224396,0.26335498690605164,0.3156709671020508,0.3173504173755646,0.0,0.0,0.0,0.0,705.4147273058594,1162.51419346174,2.0478007013962203,0.5603212714195251,0.11074813455343246,0.8655836582183838,0.7437981367111206
PINN20260512-HS,2,118,pretrain,0.8296175003051758,0.1785459667444229,0.3746927082538605,0.03076794371008873,0.1457255631685257,0.12690269947052002,0.26361629366874695,0.3142147660255432,0.31641945242881775,0.0,0.0,0.0,0.0,695.7599262676746,1140.552278503708,2.0241387550771286,0.5607376098632812,0.11049987375736237,0.865696370601654,0.7461907267570496
PINN20260512-HS,2,121,pretrain,0.7961446642875671,0.17152521014213562,0.35767510533332825,0.030026862397789955,0.13617318868637085,0.12125688791275024,0.2633695602416992,0.31206148862838745,0.31501254439353943,0.0,0.0,0.0,0.0,682.3207182110184,1108.9633672939788,1.993075244107215,0.5612720251083374,0.11010809987783432,0.865862250328064,0.7497190833091736
PINN20260512-HS,2,123,pretrain,0.7753969430923462,0.16730235517024994,0.3466053605079651,0.02959612011909485,0.12981300055980682,0.11757856607437134,0.26357704401016235,0.3106648325920105,0.31407129764556885,0.0,0.0,0.0,0.0,674.005192858334,1089.4329947270737,1.9741627185778,0.5615715980529785,0.1098199263215065,0.8659681081771851,0.7519522309303284
PINN20260512-HS,2,126,pretrain,0.7466652393341064,0.16161981225013733,0.33048099279403687,0.029146462678909302,0.12050849199295044,0.11220496147871017,0.26397705078125,0.30861756205558777,0.31266242265701294,0.0,0.0,0.0,0.0,662.5902532862976,1061.3073306069266,1.944784434877169,0.5619445443153381,0.10935807228088379,0.8661203384399414,0.7551591396331787
PINN20260512-HS,2,128,pretrain,0.7290349006652832,0.15825247764587402,0.3199520707130432,0.028899434953927994,0.11469582468271255,0.10868388414382935,0.2639690637588501,0.30726388096809387,0.31173038482666016,0.0,0.0,0.0,0.0,655.7673463203242,1042.1381266415694,1.9233854050066443,0.5621488690376282,0.10904928296804428,0.8662198185920715,0.7572765350341797
PINN20260512-HS,2,131,pretrain,0.7045473456382751,0.15370306372642517,0.3042650818824768,0.028651097789406776,0.10685637593269348,0.10342876613140106,0.2644849419593811,0.30521106719970703,0.31035104393959045,0.0,0.0,0.0,0.0,646.8066509784821,1011.0828353799702,1.8885553551348886,0.562402606010437,0.10861708968877792,0.8663694858551025,0.7605257034301758
PINN20260512-HS,2,133,pretrain,0.6892459988594055,0.1509288102388382,0.29383760690689087,0.028492987155914307,0.1022084429860115,0.09994380921125412,0.2653268575668335,0.3038173317909241,0.3094474971294403,0.0,0.0,0.0,0.0,641.6935843921146,989.1624297859275,1.8641044919732785,0.5625447034835815,0.10835710167884827,0.86646968126297,0.7627413272857666
PINN20260512-HS,2,136,pretrain,0.6678496599197388,0.1471417248249054,0.27865689992904663,0.02827627770602703,0.09571327269077301,0.09486802667379379,0.26706165075302124,0.30173006653785706,0.30812063813209534,0.0,0.0,0.0,0.0,635.0594706403488,957.17311652595,1.8276977145339708,0.5627262592315674,0.1079828292131424,0.8666151762008667,0.765985369682312
PINN20260512-HS,2,139,pretrain,0.6482409834861755,0.14376172423362732,0.26450350880622864,0.02812773920595646,0.08931431174278259,0.09011279791593552,0.26841068267822266,0.2997048497200012,0.30683302879333496,0.0,0.0,0.0,0.0,629.2077607992451,928.4493120251639,1.7929330229097649,0.5628747940063477,0.10758663713932037,0.8667487502098083,0.7689440846443176
PINN20260512-HS,2,141,pretrain,0.6360815167427063,0.1417103260755539,0.2556445002555847,0.0280597023665905,0.08510648459196091,0.08712625503540039,0.26891520619392395,0.2983953356742859,0.3059994578361511,0.0,0.0,0.0,0.0,625.7346931807441,910.5646942968962,1.7705332714043927,0.5629583597183228,0.10731131583452225,0.8668311238288879,0.7707502841949463
PINN20260512-HS,2,144,pretrain,0.6191876530647278,0.138924241065979,0.24295105040073395,0.028023386374115944,0.07920030504465103,0.08284636586904526,0.26955342292785645,0.2964441776275635,0.3047892153263092,0.0,0.0,0.0,0.0,621.4160240933605,883.532151367453,1.737199807812581,0.5630674958229065,0.10691589117050171,0.8669485449790955,0.7733266949653625
PINN20260512-HS,2,146,pretrain,0.6087192893028259,0.13723856210708618,0.23476620018482208,0.028014719486236572,0.07564219832420349,0.08008839935064316,0.26994138956069946,0.29513293504714966,0.30400851368904114,0.0,0.0,0.0,0.0,619.1582996294243,865.034970391371,1.7151530189432351,0.5631324648857117,0.10667832940816879,0.867024302482605,0.7750020623207092
PINN20260512-HS,2,149,pretrain,0.5941365957260132,0.13493770360946655,0.22301970422267914,0.028019575402140617,0.07077594846487045,0.07612426578998566,0.2704429030418396,0.2931627333164215,0.3028755784034729,0.0,0.0,0.0,0.0,616.3997536096198,838.1230518247306,1.6836665044950152,0.5632182359695435,0.1063530445098877,0.8671330213546753,0.7774034738540649
PINN20260512-HS,2,151,pretrain,0.5851444602012634,0.13353705406188965,0.21569180488586426,0.028051353991031647,0.0677240863442421,0.07364679127931595,0.27065277099609375,0.29187020659446716,0.3021455705165863,0.0,0.0,0.0,0.0,614.7113651950808,821.7722464284128,1.6644476472274006,0.5632651448249817,0.10614228248596191,0.8672002553939819,0.7788654565811157
PINN20260512-HS,2,154,pretrain,0.572656512260437,0.1315993368625641,0.2055288851261139,0.028141582384705544,0.06340324133634567,0.07020340114831924,0.27056318521499634,0.2899828255176544,0.3010881245136261,0.0,0.0,0.0,0.0,612.2481114711584,799.63601094498,1.6381520569127783,0.5633189082145691,0.10582543909549713,0.8672919273376465,0.7808057069778442
PINN20260512-HS,2,156,pretrain,0.5649663209915161,0.13040485978126526,0.19924968481063843,0.028225600719451904,0.06077969819307327,0.06806965172290802,0.2703198194503784,0.28874337673187256,0.3004065454006195,0.0,0.0,0.0,0.0,610.7583400986024,785.6294450948233,1.6216865243474652,0.5633459091186523,0.10562309622764587,0.8673481941223145,0.7819625735282898
PINN20260512-HS,2,159,pretrain,0.554329514503479,0.12873812019824982,0.19050103425979614,0.02837206795811653,0.05734774470329285,0.06508055329322815,0.269989937543869,0.286879301071167,0.2994154989719391,0.0,0.0,0.0,0.0,608.8513775955508,764.8496175719773,1.5982344785515024,0.5633800029754639,0.10535245388746262,0.8674276471138,0.7835579514503479
PINN20260512-HS,2,162,pretrain,0.5447022318840027,0.12719032168388367,0.18264752626419067,0.02852562814950943,0.0544617734849453,0.06237500160932541,0.2698785960674286,0.28501492738723755,0.29845932126045227,0.0,0.0,0.0,0.0,607.0442220299934,745.1747697688107,1.5767619154034602,0.5634108185768127,0.10511822998523712,0.8675007224082947,0.7849628329277039
PINN20260512-HS,2,164,pretrain,0.5388167500495911,0.1262100636959076,0.17800572514533997,0.02864074520766735,0.052753809839487076,0.060759287327528,0.26977187395095825,0.28378963470458984,0.2978415787220001,0.0,0.0,0.0,0.0,605.6701608548997,733.3161408969531,1.5638182466597608,0.563430666923523,0.10497106611728668,0.8675442934036255,0.7857477068901062
PINN20260512-HS,2,167,pretrain,0.5307066440582275,0.1247984915971756,0.17195332050323486,0.028823943808674812,0.050456371158361435,0.058631088584661484,0.26934534311294556,0.2819891571998596,0.2969444692134857,0.0,0.0,0.0,0.0,603.3353648676663,717.1066212565604,1.5459670560285497,0.5634632706642151,0.10475800186395645,0.8676018118858337,0.7866712212562561
PINN20260512-HS,2,169,pretrain,0.5257401466369629,0.12389294058084488,0.1684570014476776,0.0289447121322155,0.04912349209189415,0.05739503726363182,0.26893824338912964,0.280801922082901,0.2963647246360779,0.0,0.0,0.0,0.0,601.7285777242095,706.6936659543511,1.5346517806015405,0.5634912848472595,0.10462798923254013,0.8676355481147766,0.7871411442756653
PINN20260512-HS,2,172,pretrain,0.5188581347465515,0.12257779389619827,0.16387835144996643,0.029108423739671707,0.04744474217295647,0.055774059146642685,0.26833242177963257,0.27901768684387207,0.2955193817615509,0.0,0.0,0.0,0.0,599.3300947724885,691.1837671704972,1.5184094817535485,0.5635491013526917,0.10446186363697052,0.8676802515983582,0.7876653671264648
PINN20260512-HS,2,174,pretrain,0.5146010518074036,0.12172362208366394,0.16123726963996887,0.029202131554484367,0.046505268663167953,0.05483793094754219,0.2679557204246521,0.2778276205062866,0.2949709892272949,0.0,0.0,0.0,0.0,597.6378502069628,681.2562614391152,1.5083857957557711,0.5635988712310791,0.10436773300170898,0.8677060008049011,0.7878842353820801
PINN20260512-HS,2,177,pretrain,0.5086448788642883,0.12046824395656586,0.15787750482559204,0.02932059019804001,0.045280762016773224,0.05364006385207176,0.26730334758758545,0.2760660648345947,0.294170618057251,0.0,0.0,0.0,0.0,594.8050100663241,667.5219097527811,1.4945640052113407,0.5636884570121765,0.10423990339040756,0.8677375316619873,0.7879763245582581
PINN20260512-HS,2,179,pretrain,0.5049196481704712,0.11964715272188187,0.155995711684227,0.029382998123764992,0.04456920549273491,0.052962787449359894,0.26667261123657227,0.27490589022636414,0.29365068674087524,0.0,0.0,0.0,0.0,592.7750680064066,658.9566089660229,1.4859244890936467,0.5637577772140503,0.10416237264871597,0.867753803730011,0.7878811359405518
PINN20260512-HS,2,182,pretrain,0.49964624643325806,0.11843863129615784,0.15358631312847137,0.029445188120007515,0.04367929324507713,0.05208975076675415,0.26556462049484253,0.2731696665287018,0.2928870618343353,0.0,0.0,0.0,0.0,589.6897489358281,646.436095062768,1.473541474075536,0.5638771653175354,0.10406624525785446,0.8677724003791809,0.7875442504882812
PINN20260512-HS,2,184,pretrain,0.49630963802337646,0.11764480173587799,0.15220285952091217,0.02946571260690689,0.0432022400200367,0.05158739909529686,0.26486167311668396,0.2720086872577667,0.29238662123680115,0.0,0.0,0.0,0.0,587.6017730997754,638.3779983285765,1.465775187721105,0.5639663338661194,0.10401775687932968,0.8677811622619629,0.787202000617981
PINN20260512-HS,2,187,pretrain,0.49153879284858704,0.11647140979766846,0.15043674409389496,0.02947566658258438,0.04260726645588875,0.05094294995069504,0.2637072205543518,0.2702781558036804,0.29164832830429077,0.0,0.0,0.0,0.0,584.3107317600799,627.243971672905,1.4550813136577896,0.5641101598739624,0.10396061092615128,0.8677890300750732,0.7864913940429688
PINN20260512-HS,2,190,pretrain,0.48700252175331116,0.11531767249107361,0.1489831507205963,0.02946501411497593,0.04211338236927986,0.050409529358148575,0.2624101936817169,0.2685692012310028,0.2909242510795593,0.0,0.0,0.0,0.0,580.8593041778706,617.2458231936446,1.445456647614526,0.5642626881599426,0.10391676425933838,0.8677898645401001,0.7855342030525208
PINN20260512-HS,2,192,pretrain,0.4840891361236572,0.11455985903739929,0.14814287424087524,0.029446903616189957,0.04183943569660187,0.05010007321834564,0.2615039348602295,0.2674376666545868,0.29044824838638306,0.0,0.0,0.0,0.0,578.5550967712583,610.932151511115,1.4394434201458635,0.5643684267997742,0.10389727354049683,0.86778724193573,0.7847751379013062
PINN20260512-HS,2,195,pretrain,0.47985202074050903,0.11343668401241302,0.14701217412948608,0.029410649091005325,0.04150949418544769,0.04968591034412384,0.26020073890686035,0.26574215292930603,0.2897428274154663,0.0,0.0,0.0,0.0,575.1373748940334,601.8481432221919,1.430944304814655,0.5645325779914856,0.10388585925102234,0.8677791953086853,0.7834751605987549
PINN20260512-HS,2,197,pretrain,0.4770995080471039,0.11269763857126236,0.14632904529571533,0.029378900304436684,0.041323427110910416,0.049436796456575394,0.25931137800216675,0.26461806893348694,0.2892787754535675,0.0,0.0,0.0,0.0,572.8527570414583,596.184037231793,1.4256201296841104,0.5646446943283081,0.1038876473903656,0.8677709698677063,0.7824940085411072
PINN20260512-HS,2,200,pretrain,0.4730517566204071,0.1116023063659668,0.1453777253627777,0.029322970658540726,0.0410638190805912,0.04909197613596916,0.25799018144607544,0.26294615864753723,0.2885928153991699,0.0,0.0,0.0,0.0,569.4115109040209,588.284290330789,1.4181928361608591,0.5648153424263,0.10390051454305649,0.8677546977996826,0.7808336615562439
PINN20260512-HS,2,202,pretrain,0.4703938066959381,0.11087926477193832,0.14476680755615234,0.029286766424775124,0.0409003421664238,0.048872970044612885,0.2571548521518707,0.26184311509132385,0.28814199566841125,0.0,0.0,0.0,0.0,567.1455941819526,583.2396323553468,1.4134745646734719,0.5649306774139404,0.10391673445701599,0.8677412867546082,0.7796028852462769
PINN20260512-HS,2,205,pretrain,0.4664408564567566,0.10980347543954849,0.14384888112545013,0.02923247404396534,0.04067007452249527,0.04854654520750046,0.25594562292099,0.26019486784935,0.2874745726585388,0.0,0.0,0.0,0.0,563.8262420728571,575.7779519919116,1.4065021550204597,0.5651059150695801,0.10395514219999313,0.8677183389663696,0.7775784730911255
PINN20260512-HS,2,207,pretrain,0.46381238102912903,0.10908856987953186,0.14321881532669067,0.02920357696712017,0.04052109271287918,0.04832512140274048,0.25519025325775146,0.25910472869873047,0.2870352268218994,0.0,0.0,0.0,0.0,561.6429025635417,570.9103202342728,1.4019510855226474,0.5652239322662354,0.10399007052183151,0.8677013516426086,0.7761018872261047
PINN20260512-HS,2,210,pretrain,0.4598524570465088,0.10801690071821213,0.14222945272922516,0.029165489599108696,0.040285903960466385,0.04798002168536186,0.2541145086288452,0.2574830949306488,0.2863848805427551,0.0,0.0,0.0,0.0,558.3672346672931,563.850212822519,1.3952754476143259,0.5654016137123108,0.10405378043651581,0.867673397064209,0.773665189743042
PINN20260512-HS,2,212,pretrain,0.4571854770183563,0.10729943215847015,0.14152655005455017,0.029147537425160408,0.04011914134025574,0.04773680120706558,0.253442645072937,0.25641220808029175,0.28595682978630066,0.0,0.0,0.0,0.0,556.1855580649321,559.21110727524,1.3908591384941802,0.5655204653739929,0.10410425066947937,0.8676533102989197,0.7718788981437683
PINN20260512-HS,2,215,pretrain,0.453119695186615,0.10621176660060883,0.14038877189159393,0.029137248173356056,0.03986118733882904,0.04734576866030693,0.25249797105789185,0.2548224925994873,0.28532207012176514,0.0,0.0,0.0,0.0,552.9274647275174,552.1639532330954,1.3841426680052566,0.5656993985176086,0.10419504344463348,0.8676217794418335,0.7689387798309326
PINN20260512-HS,2,218,pretrain,0.4489472508430481,0.10510319471359253,0.13913573324680328,0.02915162220597267,0.039591845124959946,0.04691797494888306,0.25160619616508484,0.25325408577919006,0.2846970558166504,0.0,0.0,0.0,0.0,549.6455676160775,545.003841729579,1.3772385751966434,0.5658791065216064,0.10430549085140228,0.8675887584686279,0.765645444393158
