method,run,epoch,stage,total_loss,data_thickness_group_loss,data_log_thickness_loss,data_range_loss,data_rate_loss,data_log_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_closure_loss,phys_layer_state_loss,phys_monotonic_loss,phys_profile_smooth_loss,phys_rate_residual_loss,pinn_precursor_residual_loss,pinn_surface_oh_residual_loss,pinn_growth_residual_loss,train_thk_rmse,val_thk_rmse,val_score,mean_top_oh,mean_side_cross,mean_deep_cross,mean_si_o_survival
PINN20260517-KimLayered,1,633,physics,0.13730372488498688,0.006549151614308357,0.033371277153491974,0.05472881346940994,0.0056657930836081505,0.010357335209846497,0.16285791993141174,0.1100260317325592,0.15757937729358673,0.5380603075027466,0.0,0.0012293397448956966,1.089587229330391e-07,0.35140708088874817,0.08307363837957382,0.007903767749667168,0.05856988951563835,147.9434814453125,564.744384765625,1.4998334989863804,0.509609043598175,0.005373271182179451,0.0010218583047389984,0.8380697965621948
PINN20260517-KimLayered,1,637,physics,0.1347624659538269,0.006187280640006065,0.03107457235455513,0.05429382249712944,0.0055880360305309296,0.010275102220475674,0.16204284131526947,0.1092921569943428,0.1571570783853531,0.537412166595459,0.0,0.0014186225598677993,1.109950460431719e-07,0.35855424404144287,0.08299916982650757,0.00791429728269577,0.058985427021980286,141.2376708984375,575.19482421875,1.5139202449228533,0.5096299052238464,0.00538036972284317,0.001023602206259966,0.8381498456001282
PINN20260517-KimLayered,1,640,physics,0.13348573446273804,0.005966407712548971,0.030291978269815445,0.05422331392765045,0.005462404806166887,0.010020116344094276,0.16132035851478577,0.10953651368618011,0.15664879977703094,0.5370743274688721,0.0,0.00145213573705405,1.1093753471413947e-07,0.3575264513492584,0.08293505012989044,0.00792069174349308,0.0588369257748127,137.80361938476562,582.9005737304688,1.521334876730584,0.509634256362915,0.005385354161262512,0.0010248977923765779,0.8381996750831604
PINN20260517-KimLayered,1,643,physics,0.1321379840373993,0.0057383812963962555,0.02944782003760338,0.054125383496284485,0.005336974281817675,0.009713249281048775,0.1607397496700287,0.10959580540657043,0.15619318187236786,0.5368151068687439,0.0,0.0014763110084459186,1.1057664295321956e-07,0.35630619525909424,0.08286654949188232,0.007926275953650475,0.05873315781354904,135.0199432373047,590.1128540039062,1.528969657044526,0.509630024433136,0.00538956094533205,0.0010260489070788026,0.8382464647293091
PINN20260517-KimLayered,1,646,physics,0.1308017373085022,0.005525562446564436,0.02867208793759346,0.05401768907904625,0.005208821035921574,0.009423180483281612,0.16018074750900269,0.10914435237646103,0.15577223896980286,0.5365060567855835,0.0,0.0014944993890821934,1.1017650081157626e-07,0.35486871004104614,0.08279607445001602,0.007931528612971306,0.05857844278216362,132.57797241210938,596.2141723632812,1.5361886244115213,0.5096266269683838,0.005393187515437603,0.0010270824423059821,0.8382897973060608
PINN20260517-KimLayered,1,650,physics,0.12912803888320923,0.005235293414443731,0.027920518070459366,0.05403959006071091,0.0049862791784107685,0.008824027143418789,0.1593504548072815,0.10881874710321426,0.15519356727600098,0.5358415842056274,0.0,0.0014561116695404053,1.0885445789199366e-07,0.34916266798973083,0.08269307017326355,0.00793746393173933,0.0581657737493515,130.91468811035156,601.978515625,1.545125349671979,0.5096214413642883,0.005397144239395857,0.0010283219162374735,0.8383422493934631
PINN20260517-KimLayered,1,653,physics,0.12811288237571716,0.005083149299025536,0.02731785923242569,0.05395066365599632,0.0048983050510287285,0.008630532771348953,0.1587577760219574,0.10857216268777847,0.1547500044107437,0.5351981520652771,0.0,0.001478764577768743,1.0869943167790552e-07,0.3483125865459442,0.08261571824550629,0.007940875366330147,0.05806036293506622,129.3962860107422,606.9072875976562,1.5511841754071471,0.5096002817153931,0.005399421323090792,0.0010290927020832896,0.8383834958076477
PINN20260517-KimLayered,2,1,pretrain,32.130210876464844,3.534667491912842,7.019615173339844,3.1629722118377686,1.9860868453979492,1.971649169921875,128.10768127441406,0.7973344326019287,0.689672589302063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.235595703125,3797.94873046875,47.80353064763157,0.40416526794433594,0.005495938006788492,0.0011020379606634378,0.7982791066169739
PINN20260517-KimLayered,2,3,pretrain,31.61801528930664,3.5166263580322266,6.920480728149414,3.211291551589966,1.9746432304382324,1.9400057792663574,124.86480712890625,0.48497524857521057,0.6487761735916138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.774658203125,3781.774658203125,46.65583722635095,0.40548965334892273,0.005546744912862778,0.0011099636321887374,0.7989424467086792
PINN20260517-KimLayered,2,5,pretrain,31.01523780822754,3.4935526847839355,6.773883819580078,3.2366061210632324,1.9615684747695923,1.9049569368362427,120.89988708496094,0.5593672394752502,0.6071845293045044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3672.9501953125,3763.041748046875,45.287465979069985,0.4068978428840637,0.005638158414512873,0.0011298483004793525,0.7995949387550354
PINN20260517-KimLayered,2,8,pretrain,29.9302921295166,3.4502952098846436,6.5162153244018555,3.262190103530884,1.9379380941390991,1.8443750143051147,114.03236389160156,0.5206966996192932,0.5470623970031738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.654541015625,3729.161376953125,42.926328225316595,0.4091684818267822,0.005807274952530861,0.0011652226094156504,0.8005414605140686
PINN20260517-KimLayered,2,10,pretrain,29.09465789794922,3.4148099422454834,6.32181978225708,3.273040771484375,1.9188312292099,1.797838807106018,108.84249877929688,0.46708032488822937,0.5087825655937195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3594.478271484375,3701.711669921875,41.153505064938635,0.41082364320755005,0.005935054272413254,0.001190958428196609,0.8011608719825745
PINN20260517-KimLayered,2,12,pretrain,28.168611526489258,3.3725810050964355,6.107483863830566,3.2759387493133545,1.8963918685913086,1.7457118034362793,103.12135314941406,0.4877528250217438,0.47230687737464905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.169189453125,3669.523193359375,39.22324447681729,0.4126291275024414,0.006074743811041117,0.0012188078835606575,0.801777184009552
PINN20260517-KimLayered,2,14,pretrain,27.137840270996094,3.3224377632141113,5.873540878295898,3.266613721847534,1.8701432943344116,1.6878093481063843,96.877685546875,0.5028358697891235,0.439039409160614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.842529296875,3631.89453125,37.13697519483827,0.4145863950252533,0.006226393859833479,0.0012489785440266132,0.8023843169212341
PINN20260517-KimLayered,2,17,pretrain,25.379201889038086,3.2296054363250732,5.48837947845459,3.2162439823150635,1.8227403163909912,1.5904412269592285,86.57362365722656,0.4616162180900574,0.39789071679115295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.33251953125,3563.68798828125,33.72474253634542,0.4177769720554352,0.0064779953099787235,0.0012989901006221771,0.8032766580581665
PINN20260517-KimLayered,2,19,pretrain,24.06130027770996,3.15415620803833,5.211911201477051,3.1430532932281494,1.7853738069534302,1.5194069147109985,79.08829498291016,0.4532526433467865,0.377467542886734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3348.1728515625,3509.587158203125,31.27493696874493,0.4200562834739685,0.00666359718888998,0.001335807261057198,0.8038657903671265
PINN20260517-KimLayered,2,21,pretrain,22.62549591064453,3.0670790672302246,4.925337314605713,3.0214309692382812,1.743491768836975,1.4455677270889282,71.16439056396484,0.4648961126804352,0.3632461428642273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270.694091796875,3448.61767578125,28.710481612392613,0.42243799567222595,0.006863926071673632,0.001375467167235911,0.8044532537460327
PINN20260517-KimLayered,2,23,pretrain,21.07671356201172,2.9686341285705566,4.634725570678711,2.837094306945801,1.6975884437561035,1.370908498764038,62.90718078613281,0.4646341800689697,0.35493457317352295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.0556640625,3381.413330078125,26.066203726306235,0.4248984158039093,0.007078239228576422,0.0014178286073729396,0.8050406575202942
PINN20260517-KimLayered,2,25,pretrain,19.42874526977539,2.8595240116119385,4.345006942749023,2.579763650894165,1.6483416557312012,1.2963517904281616,54.44343566894531,0.4492001533508301,0.3514389097690582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.823974609375,3308.900390625,23.384286312317556,0.4274148941040039,0.007305279839783907,0.0014626518823206425,0.8056321144104004
PINN20260517-KimLayered,2,28,pretrain,16.83643913269043,2.679020404815674,3.9306881427764893,2.0531508922576904,1.5698668956756592,1.1903104782104492,41.72526550292969,0.43841323256492615,0.3519796133041382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.23779296875,3192.80810546875,19.400690680421743,0.43124935030937195,0.007665693294256926,0.0015337170334532857,0.8065409660339355
PINN20260517-KimLayered,2,30,pretrain,15.09424114227295,2.5499227046966553,3.676095962524414,1.6229479312896729,1.5156229734420776,1.1271816492080688,33.61546325683594,0.4417394697666168,0.35418882966041565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.579833984375,3112.343505859375,16.852333141775773,0.4338117837905884,0.007915250957012177,0.0015828671166673303,0.8071690201759338
PINN20260517-KimLayered,2,32,pretrain,13.467012405395508,2.4160728454589844,3.439445972442627,1.2157529592514038,1.4605717658996582,1.068101406097412,26.413780212402344,0.4384525716304779,0.3566727340221405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.632568359375,3030.422607421875,14.468359690149041,0.43634939193725586,0.008168509230017662,0.0016327007906511426,0.8078222274780273
PINN20260517-KimLayered,2,34,pretrain,12.033082962036133,2.2812814712524414,3.211024761199951,0.9058188796043396,1.404946208000183,1.011857032775879,20.37477684020996,0.4290097951889038,0.35866495966911316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.536865234375,2947.72705078125,12.33857952729952,0.4388485252857208,0.008422787301242352,0.0016827047802507877,0.8085117936134338
PINN20260517-KimLayered,2,36,pretrain,10.8037691116333,2.147610664367676,2.995889186859131,0.6691202521324158,1.3489975929260254,0.9588993787765503,15.620159149169922,0.424604594707489,0.35963571071624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.3212890625,2865.0830078125,10.572085776812392,0.4412888288497925,0.008674831129610538,0.0017322753556072712,0.8092438578605652
PINN20260517-KimLayered,2,39,pretrain,9.733753204345703,1.9728193283081055,2.728335380554199,0.6515130400657654,1.2644706964492798,0.884680986404419,12.535944938659668,0.42138752341270447,0.3584149181842804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451.696533203125,2743.009033203125,9.097372320085265,0.44485583901405334,0.009041831828653812,0.0018047651974484324,0.8104382753372192
PINN20260517-KimLayered,2,41,pretrain,9.4830322265625,1.8801215887069702,2.5822107791900635,0.8660321831703186,1.208789348602295,0.8388903141021729,12.580507278442383,0.4145571291446686,0.35597604513168335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372.201171875,2665.10400390625,8.802455716812064,0.4472026228904724,0.009269969537854195,0.0018502026796340942,0.8112987875938416
PINN20260517-KimLayered,2,43,pretrain,9.30782413482666,1.7965259552001953,2.4516117572784424,1.0791181325912476,1.1557080745697021,0.7971077561378479,12.958370208740234,0.4112381935119629,0.35303768515586853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299.201904296875,2591.849609375,8.628950822676138,0.44947534799575806,0.009473237209022045,0.001890370505861938,0.8121916055679321
PINN20260517-KimLayered,2,45,pretrain,9.029224395751953,1.716166377067566,2.3319947719573975,1.1836469173431396,1.1060246229171753,0.7594513893127441,12.833595275878906,0.4078533351421356,0.3502121567726135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.568359375,2523.550048828125,8.35456902828318,0.45164036750793457,0.009649861603975296,0.0019244542345404625,0.8130970597267151
PINN20260517-KimLayered,2,48,pretrain,8.34752368927002,1.603581190109253,2.1735875606536865,1.0733635425567627,1.0376532077789307,0.709496259689331,11.368545532226562,0.39927008748054504,0.3469153642654419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142.6806640625,2429.27294921875,7.645177477391852,0.4546704888343811,0.009870789013803005,0.0019651169423013926,0.8144550919532776
PINN20260517-KimLayered,2,50,pretrain,7.748416423797607,1.5332448482513428,2.0794870853424072,0.8512913584709167,0.9953725934028625,0.67954021692276,9.688392639160156,0.3955536186695099,0.345492422580719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.786376953125,2370.437255859375,7.042726394587488,0.45655006170272827,0.009995248168706894,0.001986719435080886,0.8153557777404785
PINN20260517-KimLayered,2,52,pretrain,7.108214378356934,1.4653072357177734,1.9914295673370361,0.5904926061630249,0.954780101776123,0.6513456106185913,7.752932548522949,0.39124491810798645,0.3446313738822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.384521484375,2313.217529296875,6.485882952636192,0.4583231508731842,0.010107778012752533,0.0020055409986525774,0.8162567615509033
PINN20260517-KimLayered,2,54,pretrain,6.5432586669921875,1.4035520553588867,1.908331036567688,0.38539034128189087,0.9148087501525879,0.624108612537384,6.013768196105957,0.38566961884498596,0.34416845440864563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.124267578125,2255.994873046875,6.171261584264528,0.4599943459033966,0.010215113870799541,0.00202349154278636,0.8171678781509399
PINN20260517-KimLayered,2,56,pretrain,6.116547107696533,1.3475399017333984,1.8313040733337402,0.26700982451438904,0.8745406866073608,0.5973522663116455,4.862153053283691,0.3810032308101654,0.34386947751045227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.4105224609375,2197.881591796875,6.163404617147697,0.4615638852119446,0.010324093513190746,0.0020425887778401375,0.818096935749054
PINN20260517-KimLayered,2,59,pretrain,5.720807075500488,1.2652738094329834,1.7205517292022705,0.2784990072250366,0.8134748339653015,0.558531641960144,4.243986129760742,0.37323009967803955,0.34327414631843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.616455078125,2110.10205078125,6.1845744813071954,0.4637077748775482,0.01049787923693657,0.002075405325740576,0.8195071816444397
PINN20260517-KimLayered,2,61,pretrain,5.4839677810668945,1.2068527936935425,1.6452093124389648,0.3290466368198395,0.773433268070221,0.5341166257858276,3.951510429382324,0.3679322898387909,0.34266188740730286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.1376953125,2052.5419921875,5.9320549653521875,0.4649759829044342,0.010619042441248894,0.0020995663944631815,0.8204278945922852
PINN20260517-KimLayered,2,63,pretrain,5.1582465171813965,1.1458635330200195,1.5693659782409668,0.2989322543144226,0.7343974709510803,0.5110554695129395,3.3488032817840576,0.3630501627922058,0.3418862521648407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.80615234375,1995.75830078125,5.472752831045497,0.4661271870136261,0.01074224803596735,0.002124801743775606,0.8213238716125488
PINN20260517-KimLayered,2,65,pretrain,4.794747352600098,1.0849499702453613,1.4950501918792725,0.21858224272727966,0.6961265206336975,0.48902639746665955,2.650740623474121,0.3576074242591858,0.3409813642501831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0872802734375,1939.052490234375,4.91970219946768,0.4671919047832489,0.010866742581129074,0.0021507428027689457,0.8222034573554993
PINN20260517-KimLayered,2,67,pretrain,4.48635721206665,1.0252656936645508,1.422107219696045,0.18493518233299255,0.6580922603607178,0.46741729974746704,2.1607935428619385,0.3521151840686798,0.33998483419418335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.3994140625,1881.5439453125,4.4224761637629415,0.4682087302207947,0.010992303490638733,0.002177178394049406,0.8230830430984497
PINN20260517-KimLayered,2,70,pretrain,4.158673286437988,0.9449260234832764,1.3171401023864746,0.20106400549411774,0.601108968257904,0.43536123633384705,1.998002290725708,0.343716561794281,0.33842429518699646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.853759765625,1793.5946044921875,3.9575973172716257,0.4697173833847046,0.011179231107234955,0.0022167423740029335,0.8244231939315796
PINN20260517-KimLayered,2,72,pretrain,3.966217517852783,0.8938616514205933,1.249389410018921,0.21648016571998596,0.563751757144928,0.4141949713230133,2.011911392211914,0.337857723236084,0.337410569190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.174560546875,1734.2359619140625,3.7613522515612914,0.4707292318344116,0.011299610137939453,0.0022422822657972574,0.8253227472305298
PINN20260517-KimLayered,2,74,pretrain,3.7658462524414062,0.8448705673217773,1.1841930150985718,0.22140900790691376,0.5274358987808228,0.3932429850101471,1.942710518836975,0.33202728629112244,0.3364312946796417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.085693359375,1674.619873046875,3.5982375966797804,0.471748024225235,0.011414955370128155,0.0022667942102998495,0.8262190222740173
PINN20260517-KimLayered,2,76,pretrain,3.544711112976074,0.7983418703079224,1.1226087808609009,0.21464060246944427,0.4926781952381134,0.3727644681930542,1.6734726428985596,0.3259257376194,0.33545592427253723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.5784912109375,1614.64306640625,3.490836386625618,0.4727700352668762,0.011524050496518612,0.0022899776231497526,0.8271064162254333
PINN20260517-KimLayered,2,79,pretrain,3.226485252380371,0.7312741279602051,1.0355591773986816,0.22081677615642548,0.4438031315803528,0.3432711958885193,1.2066168785095215,0.31682708859443665,0.3338697850704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.140625,1522.868896484375,3.414197216269708,0.47428780794143677,0.011678981594741344,0.002323088701814413,0.8284258842468262
PINN20260517-KimLayered,2,81,pretrain,3.0576348304748535,0.6882407665252686,0.9802656173706055,0.24065575003623962,0.41356325149536133,0.32457399368286133,1.1231575012207031,0.31063026189804077,0.33266499638557434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0321044921875,1460.4375,3.329268410749651,0.47525694966316223,0.011778862215578556,0.0023446690756827593,0.8292987942695618
PINN20260517-KimLayered,2,83,pretrain,2.8895223140716553,0.6484687924385071,0.9266580939292908,0.24053171277046204,0.38565438985824585,0.306698739528656,1.0406794548034668,0.3045361340045929,0.3313484787940979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.932373046875,1397.7333984375,3.1564164765126987,0.4761408567428589,0.011877457611262798,0.002366290194913745,0.8301545977592468
PINN20260517-KimLayered,2,85,pretrain,2.7070910930633545,0.6128596663475037,0.8752244710922241,0.20801128447055817,0.36028823256492615,0.2897893488407135,0.8655414581298828,0.29844313859939575,0.3299328088760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.1409912109375,1334.5316162109375,2.9522612496456433,0.47691190242767334,0.011973445303738117,0.0023876368068158627,0.8309897780418396
PINN20260517-KimLayered,2,87,pretrain,2.559823751449585,0.5812457203865051,0.8264825344085693,0.17554610967636108,0.33727842569351196,0.2738056778907776,0.8643038272857666,0.2923450767993927,0.3283887505531311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.995361328125,1270.913330078125,2.7952826874400327,0.4775601625442505,0.012063567526638508,0.002407764783129096,0.8318164944648743
PINN20260517-KimLayered,2,90,pretrain,2.358154535293579,0.5394349098205566,0.761244535446167,0.15059471130371094,0.3077701926231384,0.2521371841430664,0.7248725891113281,0.28304624557495117,0.3258364796638489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0849609375,1178.139404296875,2.6749413239555127,0.4782571494579315,0.012174587696790695,0.002431647153571248,0.8330285549163818
PINN20260517-KimLayered,2,92,pretrain,2.2474498748779297,0.5153668522834778,0.7225708961486816,0.1447499543428421,0.2914291322231293,0.2394833266735077,0.6541441679000854,0.27659910917282104,0.3239620327949524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321.9425048828125,1118.8905029296875,2.600808677895712,0.4785010814666748,0.012233340181410313,0.0024434016086161137,0.8338119983673096
PINN20260517-KimLayered,2,94,pretrain,2.152430295944214,0.49648648500442505,0.6884905099868774,0.1259191781282425,0.27797621488571167,0.22843992710113525,0.6152950525283813,0.2700487971305847,0.3219693899154663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.879638671875,1064.01025390625,2.4883283239957685,0.4785673916339874,0.01228534895926714,0.0024535569828003645,0.8345591425895691
PINN20260517-KimLayered,2,96,pretrain,2.0768494606018066,0.48284658789634705,0.6598846316337585,0.1089455708861351,0.2677558958530426,0.21918471157550812,0.5653706789016724,0.26355284452438354,0.31990745663642883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.133056640625,1015.824462890625,2.3831815368604747,0.4784785807132721,0.01232643611729145,0.0024611728731542826,0.8352454304695129
PINN20260517-KimLayered,2,99,pretrain,2.0060455799102783,0.4662878215312958,0.6271651983261108,0.11195043474435806,0.2580816447734833,0.2086414396762848,0.5557116866111755,0.254149466753006,0.31672874093055725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.188232421875,960.3232421875,2.2969378654022847,0.47809579968452454,0.01234816201031208,0.002462985459715128,0.8361193537712097
PINN20260517-KimLayered,2,101,pretrain,1.9690437316894531,0.4561716914176941,0.611108124256134,0.12127024680376053,0.2545161247253418,0.2033414989709854,0.5438873767852783,0.24834169447422028,0.3145628273487091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5360107421875,935.95263671875,2.256221157505012,0.4776972532272339,0.012330734170973301,0.00245689251460135,0.8365776538848877
PINN20260517-KimLayered,2,103,pretrain,1.9332342147827148,0.44707438349723816,0.5981864333152771,0.12127099186182022,0.2524615228176117,0.19900311529636383,0.540740966796875,0.2430703043937683,0.3123572766780853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.2740478515625,921.7531127929688,2.197397843469617,0.47720053791999817,0.012290962040424347,0.0024460842832922935,0.836929440498352
PINN20260517-KimLayered,2,105,pretrain,1.8929821252822876,0.4381941556930542,0.5875167846679688,0.1099083349108696,0.2512235939502716,0.1954137533903122,0.5346211791038513,0.23833757638931274,0.31011271476745605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.9619140625,917.1631469726562,2.138785742414932,0.4766214191913605,0.012231181375682354,0.0024311279412359,0.8371814489364624
PINN20260517-KimLayered,2,107,pretrain,1.8516247272491455,0.42816460132598877,0.5786684155464172,0.10094600170850754,0.2502438426017761,0.1924542784690857,0.5280323028564453,0.23413635790348053,0.30783891677856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.1600341796875,921.1949462890625,2.1026666887722363,0.4759771227836609,0.012152452021837234,0.0024121820461004972,0.837350070476532
PINN20260517-KimLayered,2,110,pretrain,1.7848670482635498,0.4104955792427063,0.5683017373085022,0.09300238639116287,0.2486724853515625,0.1890438348054886,0.5063989162445068,0.2288326621055603,0.30439868569374084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.6353759765625,939.9130859375,2.0774165053472586,0.47492775321006775,0.012006307020783424,0.0023778604809194803,0.8374908566474915
PINN20260517-KimLayered,2,112,pretrain,1.7431720495224,0.39856988191604614,0.5631256699562073,0.09028209000825882,0.24758318066596985,0.1873980313539505,0.4994712471961975,0.22592444717884064,0.3021027147769928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.2933349609375,957.6123657226562,2.064845115978666,0.4741910994052887,0.011898857541382313,0.002352937590330839,0.8375406861305237
PINN20260517-KimLayered,2,114,pretrain,1.704689860343933,0.38787704706192017,0.5594708919525146,0.085675448179245,0.24660146236419678,0.18618926405906677,0.49006593227386475,0.22347785532474518,0.29981058835983276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.726318359375,976.5422973632812,2.0515243197034705,0.4734230637550354,0.011790487915277481,0.0023279243614524603,0.8375791311264038
PINN20260517-KimLayered,2,116,pretrain,1.6697734594345093,0.3785587251186371,0.5569589734077454,0.08028443157672882,0.24583260715007782,0.18531347811222076,0.47378072142601013,0.22143687307834625,0.2975326180458069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.60205078125,994.2346801757812,2.043961087787777,0.4726014733314514,0.01168490294367075,0.002303651301190257,0.8376240730285645
PINN20260517-KimLayered,2,118,pretrain,1.6388216018676758,0.3701852560043335,0.5547254085540771,0.0766448900103569,0.2453198879957199,0.1845576912164688,0.45647746324539185,0.21972928941249847,0.2952834963798523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.4644775390625,1008.3392944335938,2.043247124452931,0.4716937839984894,0.011584372259676456,0.002280660206452012,0.8376897573471069
PINN20260517-KimLayered,2,121,pretrain,1.596031665802002,0.3584127426147461,0.5498608946800232,0.07454373687505722,0.24504046142101288,0.18302029371261597,0.4297449588775635,0.2176622450351715,0.2919901907444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.7477416992188,1018.3651733398438,2.0445224739516608,0.47012045979499817,0.01144828274846077,0.0022497966419905424,0.837843120098114
PINN20260517-KimLayered,2,123,pretrain,1.5691012144088745,0.3508715033531189,0.5448771119117737,0.07492775470018387,0.24518202245235443,0.1814797818660736,0.41513708233833313,0.2165316939353943,0.28986844420433044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.461181640625,1015.6626586914062,2.040851149708414,0.4689357578754425,0.011371462605893612,0.002232505474239588,0.8379822969436646
PINN20260517-KimLayered,2,125,pretrain,1.5423837900161743,0.34350425004959106,0.5386133193969727,0.07534922659397125,0.24556991457939148,0.17952893674373627,0.402068167924881,0.21555021405220032,0.287814199924469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.7008666992188,1005.0999755859375,2.0285673573586407,0.46768254041671753,0.01130792498588562,0.0022182008251547813,0.8381444811820984
PINN20260517-KimLayered,2,127,pretrain,1.51534903049469,0.3363812565803528,0.5316253900527954,0.07367301732301712,0.2462203949689865,0.17728804051876068,0.3918841779232025,0.21468107402324677,0.28584226965904236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.9494018554688,988.1635131835938,2.009508007849171,0.46640732884407043,0.011257519945502281,0.0022067506797611713,0.8383198380470276
PINN20260517-KimLayered,2,130,pretrain,1.4762705564498901,0.32586604356765747,0.5206460952758789,0.07197975367307663,0.24763447046279907,0.17382141947746277,0.381091445684433,0.21355704963207245,0.28307977318763733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.112060546875,956.8143310546875,1.9756828641077822,0.4645414650440216,0.011196156963706017,0.0021925284527242184,0.8385794758796692
PINN20260517-KimLayered,2,132,pretrain,1.4519954919815063,0.31918495893478394,0.5137181878089905,0.07230769097805023,0.24863407015800476,0.17170383036136627,0.3716793656349182,0.21290943026542664,0.2813829183578491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.6447143554688,936.0604248046875,1.9531628701811155,0.46335914731025696,0.011157558299601078,0.0021833486389368773,0.8387290239334106
PINN20260517-KimLayered,2,134,pretrain,1.4294391870498657,0.31289857625961304,0.5076215267181396,0.07319000363349915,0.24936045706272125,0.16988211870193481,0.361439049243927,0.21233120560646057,0.2798031270503998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.6473388671875,918.0260009765625,1.9363883050341293,0.46223267912864685,0.011116240173578262,0.002173316664993763,0.8388442397117615
PINN20260517-KimLayered,2,136,pretrain,1.4080843925476074,0.30698162317276,0.5026454925537109,0.07316718995571136,0.24951808154582977,0.16839247941970825,0.35325169563293457,0.21181133389472961,0.27833324670791626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.6211547851562,904.0184326171875,1.9291066311463445,0.46115800738334656,0.011069484055042267,0.002161753596737981,0.8389156460762024
