method,run,epoch,stage,total_loss,data_thickness_group_loss,data_range_loss,data_rate_loss,data_uniformity_loss,data_ri_loss,data_stress_loss,phys_ht_loss,phys_maxmin_loss,phys_uniformity_def_loss,phys_mono_t_loss,phys_nonneg_h_loss,phys_nonneg_r_loss,phys_species_loss,phys_surface_loss,phys_profile_loss,phys_property_loss,phys_gas_loss,phys_flux_loss,phys_surface_pde_loss,phys_field_consistency_loss,phys_h_pde_loss,phys_rate_species_mono_loss,phys_axis_bc_loss,phys_inlet_bc_loss,train_thk_rmse,val_thk_rmse,val_score
PINN20260511,4,43,pretrain,54.71859359741211,17.479455947875977,1.4061896800994873,7.574822902679443,3.108220100402832,0.01235732901841402,6.458763122558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989.0495108484174,4734.10519528242,8616.683251638302
PINN20260511,4,45,pretrain,53.160972595214844,16.995695114135742,1.2860534191131592,7.529722213745117,1.2459598779678345,0.013228354044258595,6.472652435302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.5539224441245,4735.195455311216,8616.043679512004
PINN20260511,4,47,pretrain,52.46427917480469,16.766021728515625,1.2852760553359985,7.490579128265381,1.2730083465576172,0.013909135945141315,6.413965225219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.694899098402,4730.7187614568675,8605.72747158689
PINN20260511,4,49,pretrain,52.273040771484375,16.709453582763672,1.271080732345581,7.4439520835876465,1.0174808502197266,0.01437116414308548,6.34807825088501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.8994115243754,4690.423648243302,8528.275015015266
PINN20260511,4,52,pretrain,51.26795196533203,16.37339973449707,1.243515133857727,7.347811222076416,2.8215816020965576,0.014532264322042465,6.415073394775391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3865.647164447371,4530.532419043042,8221.742450786505
PINN20260511,4,54,pretrain,50.111385345458984,15.99310302734375,1.219004511833191,7.242112636566162,3.707771062850952,0.014416082762181759,6.563504219055176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.927036242637,4295.122815473383,7774.406015130666
PINN20260511,4,56,pretrain,48.68003463745117,15.525293350219727,1.1661404371261597,7.063241481781006,5.421910285949707,0.014140085317194462,6.8787922859191895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.4867436655895,3908.2249167620844,7037.856840417377
PINN20260511,4,58,pretrain,46.124080657958984,14.694791793823242,1.1124203205108643,6.783655166625977,6.338219165802002,0.013839224353432655,7.226016998291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608.2948881708658,3377.3052867633983,6064.696568949861
PINN20260511,4,60,pretrain,42.211883544921875,13.419843673706055,1.058623194694519,6.349390506744385,7.658276557922363,0.013487061485648155,7.710402011871338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.9161543923333,2790.0814504239834,5117.316723005306
PINN20260511,4,62,pretrain,38.106441497802734,12.074233055114746,1.09783935546875,5.6633429527282715,10.107882499694824,0.013085286132991314,8.461118698120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.360605636856,3215.768959362597,6101.908004219166
PINN20260511,4,64,pretrain,35.41954803466797,11.298452377319336,1.004964828491211,4.765344142913818,3.4320812225341797,0.01288487296551466,8.578709602355957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.020905854125,4623.600977593114,8494.562228863291
PINN20260511,4,66,pretrain,32.457794189453125,10.357165336608887,1.0823627710342407,3.968168258666992,2.5741302967071533,0.01292102038860321,7.880732536315918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.3144858513742,5254.928353460206,9522.65027076893
PINN20260511,4,68,pretrain,27.28395652770996,8.685134887695312,1.0480263233184814,3.3838562965393066,1.388387680053711,0.013171060010790825,6.907377243041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.5109143490495,4912.613764586017,9038.760967435159
PINN20260511,4,70,pretrain,21.893001556396484,6.907799243927002,1.0306720733642578,2.9053995609283447,3.6593644618988037,0.013450517319142818,6.313135623931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.6219415792243,4524.190977401374,8198.134441614233
PINN20260511,4,73,pretrain,14.220708847045898,4.405601501464844,1.0570948123931885,2.1707324981689453,2.060516357421875,0.013251999393105507,6.562559604644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836.428803411665,4862.3981737410195,8749.818630662558
PINN20260511,4,75,pretrain,10.483732223510742,3.1893153190612793,0.9356523156166077,2.09881329536438,1.4099177122116089,0.013445761986076832,5.940061569213867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.370918420587,4880.607749041096,8789.459394192974
PINN20260511,4,77,pretrain,9.070965766906738,2.625715732574463,1.2152611017227173,2.1953203678131104,7.35622501373291,0.014044113457202911,5.096803665161133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.737395078505,3793.445531439723,6835.510256121578
PINN20260511,4,79,pretrain,7.760096073150635,2.2658426761627197,1.042472243309021,1.7875770330429077,4.190830707550049,0.014241525903344154,5.07364559173584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418.4575689811804,2564.0914570272253,4622.387028829453
PINN20260511,4,81,pretrain,7.2039475440979,2.1381945610046387,0.9707527160644531,1.2807142734527588,2.392228841781616,0.014148599468171597,5.41702127456665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.027007033073,2082.984757505441,3793.361021577286
PINN20260511,4,83,pretrain,6.511911392211914,1.9276349544525146,0.9511379599571228,1.0571987628936768,2.099912405014038,0.014079960994422436,5.55450963973999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.3768589855872,1975.0715176924607,3599.4887393422496
PINN20260511,4,85,pretrain,5.573523998260498,1.6189792156219482,0.9457850456237793,0.991316020488739,2.2715368270874023,0.014160037972033024,5.389908313751221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.602710325177,1872.5138183735787,3409.5470023708253
PINN20260511,4,87,pretrain,4.685328483581543,1.3213169574737549,0.9698619246482849,0.7744430899620056,4.0779008865356445,0.014338728040456772,5.254225730895996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.9303137662016,1715.9523594785492,3134.0957506146383
PINN20260511,4,89,pretrain,3.8470754623413086,1.081526517868042,0.9192477464675903,0.5684481263160706,1.459123969078064,0.01392886321991682,5.831007480621338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.677546650671,1532.0889334500134,2813.763536229025
PINN20260511,4,92,pretrain,2.722970724105835,0.7230156660079956,0.8691019415855408,0.37498733401298523,2.21876859664917,0.013604704290628433,6.436986923217773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.2697431590855,1194.2073731140667,2194.075095679578
PINN20260511,4,94,pretrain,2.300938844680786,0.5910018682479858,0.8563354015350342,0.26599347591400146,2.328338146209717,0.013605897314846516,6.533498764038086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1795822809839,1072.6463186903686,1972.7393397043288
PINN20260511,4,96,pretrain,1.9929313659667969,0.495220422744751,0.8711178302764893,0.19078466296195984,1.6777091026306152,0.013733607716858387,6.380903244018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.947289351323,972.0877660993374,1794.9569626528835
PINN20260511,4,98,pretrain,1.6216846704483032,0.3763678967952728,0.8641747832298279,0.1379006952047348,1.6456708908081055,0.013746777549386024,6.402919769287109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.2244171715317,949.8197197363297,1752.7219721048236
PINN20260511,4,100,pretrain,1.3268287181854248,0.27962079644203186,0.8577200174331665,0.10111665725708008,1.9441499710083008,0.013761495240032673,6.463878631591797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.31637088416113,1071.7745798441013,1974.7333130622212
PINN20260511,4,102,pretrain,1.1646406650543213,0.22688108682632446,0.8680269718170166,0.09832208603620529,1.5159804821014404,0.013889580965042114,6.253491401672363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.1173907061981,1262.4466820424536,2322.044431140742
PINN20260511,4,104,pretrain,1.115858554840088,0.2104106992483139,0.87762051820755,0.09176760166883469,1.3731372356414795,0.014095447957515717,5.987918853759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.4056644179949,1369.5169768936785,2515.245393475746
PINN20260511,4,106,pretrain,1.108277440071106,0.20791682600975037,0.8766424059867859,0.0889342725276947,1.4209452867507935,0.014226286672055721,5.857211589813232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.5017067582405,1392.0232577080026,2554.1922646168055
PINN20260511,4,108,pretrain,1.0880677700042725,0.20307493209838867,0.857181966304779,0.09324170649051666,1.5801806449890137,0.014210935682058334,5.922660827636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.94616004940013,1341.0260064592335,2460.79795365848
PINN20260511,4,110,pretrain,1.0568338632583618,0.19557106494903564,0.8585536479949951,0.08339066803455353,1.2082867622375488,0.014303910546004772,5.869771480560303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9745759251617,1238.3701990923394,2272.550906205397
PINN20260511,4,113,pretrain,1.0267093181610107,0.18707580864429474,0.8417695760726929,0.08291039615869522,1.4007532596588135,0.014315181411802769,5.9395904541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.92427752300927,1139.8156100878773,2092.6026481298727
PINN20260511,4,115,pretrain,0.9903095364570618,0.1759818196296692,0.8442177772521973,0.07942517846822739,1.2185072898864746,0.014370177872478962,5.917806148529053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3036340935994,1152.6718960745075,2113.8681241133118
PINN20260511,4,117,pretrain,0.9424965977668762,0.16107133030891418,0.8410495519638062,0.07740359753370285,1.1638574600219727,0.014398130588233471,5.9137444496154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.89076592832953,1182.349990485051,2169.1635615805108
PINN20260511,4,119,pretrain,0.9103809595108032,0.15157204866409302,0.8373953700065613,0.071184441447258,1.1365151405334473,0.014431845396757126,5.907658576965332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.9899443933625,1224.480297922347,2243.272447705636
PINN20260511,4,121,pretrain,0.891855776309967,0.14649158716201782,0.8396574854850769,0.06541996449232101,0.9734140634536743,0.014467241242527962,5.894707679748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.23133588551804,1250.3585985628283,2291.4838623007986
PINN20260511,4,123,pretrain,0.8795896172523499,0.1432180255651474,0.8356793522834778,0.06478662043809891,0.9569244980812073,0.01445171982049942,5.938445568084717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0440945692176,1240.5763781404191,2272.2405653878586
PINN20260511,4,125,pretrain,0.8683235049247742,0.14027896523475647,0.8364195227622986,0.06296494603157043,0.8341928720474243,0.01443464495241642,5.988423824310303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.65191618292306,1185.4279817854815,2173.363149819788
PINN20260511,4,127,pretrain,0.8551605343818665,0.1366461217403412,0.8326571583747864,0.05971576273441315,0.8475210666656494,0.01438590046018362,6.091119766235352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.92859891533294,1124.1041433070159,2061.026730666056
PINN20260511,4,129,pretrain,0.8491754531860352,0.13517525792121887,0.827370822429657,0.05878866836428642,0.9103257656097412,0.014321058988571167,6.216587543487549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.29101777354396,1071.3294894662426,1967.3214911925159
PINN20260511,4,132,pretrain,0.8430381417274475,0.13404963910579681,0.8257988095283508,0.057793792337179184,0.8215512037277222,0.014247777871787548,6.3709540367126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.91267936216354,1041.5049807850176,1914.5388228692773
PINN20260511,4,134,pretrain,0.8348712921142578,0.1317848265171051,0.8262941241264343,0.05750424042344093,0.7434461116790771,0.014205272309482098,6.463432312011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.1478585112777,1067.1957411834064,1960.7677074004282
PINN20260511,4,136,pretrain,0.8246230483055115,0.12869314849376678,0.8196575045585632,0.05929009988903999,0.8428409099578857,0.014146068133413792,6.585439205169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.01673454578236,1103.6055114940302,2027.3553052932334
PINN20260511,4,138,pretrain,0.8163362741470337,0.126475527882576,0.8224012851715088,0.058310069143772125,0.7023512721061707,0.014125896617770195,6.6407952308654785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1400092118127,1134.219941193065,2083.919748032847
PINN20260511,4,140,pretrain,0.8097911477088928,0.12475883960723877,0.8177586793899536,0.05723617225885391,0.7594015598297119,0.014090543612837791,6.729825496673584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.19092453813323,1157.2106549803282,2124.8840207004378
PINN20260511,4,142,pretrain,0.8029274344444275,0.12289603054523468,0.8157615661621094,0.056924957782030106,0.7486780881881714,0.014064946211874485,6.798332214355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.4941007007389,1160.4159814480322,2132.307140164039
PINN20260511,4,144,pretrain,0.7962048053741455,0.12106413394212723,0.8170091509819031,0.055831246078014374,0.6670780777931213,0.01405240036547184,6.840390682220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.4149463575855,1151.5646964022474,2117.7470455416346
PINN20260511,4,146,pretrain,0.7894701957702637,0.11938435584306717,0.813787579536438,0.05427270382642746,0.678439736366272,0.014011068269610405,6.9535417556762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.17605010755653,1141.9326819037976,2097.4379478484043
PINN20260511,4,148,pretrain,0.7852282524108887,0.11791388690471649,0.8075130581855774,0.051971908658742905,0.8667862415313721,0.013962633907794952,7.093045234680176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.584728744818,1132.2620610971649,2082.281596545247
PINN20260511,4,150,pretrain,0.7806984186172485,0.11699365824460983,0.8166855573654175,0.04964590445160866,0.5722769498825073,0.01396213099360466,7.110229969024658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.6303618342208,1141.9754813480017,2098.555111202249
PINN20260511,4,153,pretrain,0.7711808681488037,0.11440058797597885,0.8107907772064209,0.049159467220306396,0.6375901699066162,0.013925833627581596,7.2182745933532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.13918738065564,1166.9153246915562,2142.719846622113
PINN20260511,4,155,pretrain,0.7663508057594299,0.11269068717956543,0.8054695725440979,0.048492301255464554,0.7922781109809875,0.013904555700719357,7.288297653198242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.4445947876484,1175.7341323615642,2160.9746372243294
PINN20260511,4,157,pretrain,0.7611830234527588,0.11115153133869171,0.8138819336891174,0.04767954722046852,0.5625770092010498,0.013920184224843979,7.25343132019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.41437659044436,1178.3896851211828,2166.500477764367
PINN20260511,4,159,pretrain,0.7544048428535461,0.10918835550546646,0.8053914904594421,0.04785872995853424,0.7286123037338257,0.013879739679396152,7.3804755210876465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.5188304259981,1174.7690198502853,2158.059463346444
PINN20260511,4,161,pretrain,0.748422384262085,0.10746560245752335,0.806180477142334,0.047975726425647736,0.6670100688934326,0.013862093910574913,7.4436445236206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0262366330353,1163.7541084782472,2140.7757873926153
PINN20260511,4,163,pretrain,0.7432310581207275,0.10588086396455765,0.8095782399177551,0.04752540588378906,0.5647130012512207,0.013852420262992382,7.483352184295654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.22556111540592,1153.8404352422392,2122.2485412322335
PINN20260511,4,165,pretrain,0.7378220558166504,0.1042187511920929,0.8044651746749878,0.047229282557964325,0.6743707656860352,0.013825963251292706,7.576906681060791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.96962070925255,1146.5352153335718,2108.780739758435
PINN20260511,4,167,pretrain,0.7320189476013184,0.10251311957836151,0.8045163154602051,0.046191759407520294,0.6491548418998718,0.013819608837366104,7.608163356781006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.21077440549567,1140.4065064703902,2098.328689939726
PINN20260511,4,169,pretrain,0.7263252139091492,0.10077956318855286,0.8037163019180298,0.044659532606601715,0.6598225831985474,0.013813589699566364,7.639615058898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.10377244571632,1136.1542588926911,2090.4409969355734
PINN20260511,4,172,pretrain,0.7185812592506409,0.09843673557043076,0.8054481744766235,0.04455140233039856,0.5818338990211487,0.013802973553538322,7.6828436851501465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.97112851046225,1139.8618337324924,2098.287460524269
PINN20260511,4,174,pretrain,0.7133088707923889,0.09672767668962479,0.8019761443138123,0.043780554085969925,0.6690816283226013,0.013779093511402607,7.772907733917236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.22915685720542,1133.299497043919,2085.131023336028
PINN20260511,4,176,pretrain,0.7076419591903687,0.09510914981365204,0.8030458092689514,0.04255904257297516,0.613994300365448,0.01377183012664318,7.807053089141846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.17917720155353,1123.1065176553825,2068.6955079033455
PINN20260511,4,178,pretrain,0.7030026316642761,0.09370401501655579,0.8062741756439209,0.04137178510427475,0.5239558219909668,0.013775160536170006,7.801356315612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.74542238534127,1113.6155081535098,2051.981226092551
PINN20260511,4,180,pretrain,0.6979852914810181,0.09224376082420349,0.8029314279556274,0.04040846601128578,0.5853281021118164,0.01376442238688469,7.84438419342041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.28324384736666,1107.0421175366364,2040.0680253654414
PINN20260511,4,182,pretrain,0.6934744119644165,0.09087654203176498,0.8017669320106506,0.039731692522764206,0.6007519364356995,0.013753251172602177,7.887782096862793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.53153392284094,1104.1488803598907,2035.1629504400098
PINN20260511,4,184,pretrain,0.6891067028045654,0.08960296213626862,0.8028087615966797,0.03915875032544136,0.5530844330787659,0.013742852956056595,7.927828788757324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.7987031509056,1103.3079239269516,2033.5579618954628
PINN20260511,4,186,pretrain,0.6850405335426331,0.0883738324046135,0.8018198609352112,0.03869250416755676,0.5635285973548889,0.013730180449783802,7.9770026206970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.61239941917813,1102.350386673856,2031.6516359503398
PINN20260511,4,188,pretrain,0.681303858757019,0.08727347105741501,0.8015814423561096,0.038238525390625,0.5522521734237671,0.01372548658400774,7.995725631713867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.78203923623283,1099.2967069904284,2027.1460589841754
PINN20260511,4,190,pretrain,0.6781421899795532,0.0863482877612114,0.8015278577804565,0.03772498667240143,0.5394220352172852,0.013724273070693016,8.00193977355957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.9814827686572,1093.3459539413864,2016.7154753381524
PINN20260511,4,193,pretrain,0.6752007603645325,0.08556382358074188,0.7997649908065796,0.03964146599173546,0.534923791885376,0.01370452530682087,8.064545631408691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.460813687808,1109.6572669072193,2045.7573097015368
PINN20260511,4,195,pretrain,0.6749868988990784,0.08559535443782806,0.7986061573028564,0.040129367262125015,0.5435953140258789,0.013694453053176403,8.10307788848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.27770877020347,1110.890746203244,2047.7908640175797
PINN20260511,4,197,pretrain,0.6731201410293579,0.08513981103897095,0.7987388968467712,0.0399506650865078,0.517056941986084,0.013694215565919876,8.106695175170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.45882270631296,1104.7956258964823,2037.2684125600153
PINN20260511,4,199,pretrain,0.6665810346603394,0.08312536776065826,0.7982914447784424,0.03805079683661461,0.5224529504776001,0.013703382574021816,8.083115577697754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.3111461316962,1088.7162164678177,2008.949639609363
PINN20260511,4,201,pretrain,0.6641134023666382,0.08241546154022217,0.798575222492218,0.036434829235076904,0.5146245360374451,0.013717218302190304,8.046286582946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.9037111987797,1075.107262090625,1985.2692281814968
PINN20260511,4,203,pretrain,0.6641038060188293,0.08252806961536407,0.7991765141487122,0.036076728254556656,0.4858017563819885,0.01372437085956335,8.027810096740723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.9115313732196,1073.9326096175682,1983.0595010370655
PINN20260511,4,205,pretrain,0.6602621078491211,0.08143004775047302,0.7976472973823547,0.036297861486673355,0.49443960189819336,0.013720073737204075,8.041465759277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0289143295041,1081.97013590949,1997.1025240253823
